id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
1532,279,42.2242,-121.7769,,,"Klamath Falls, Oregon, near the outlet of Upper Klamath Lake","['NE 1 sec. 30, T. 38 S., R. 9 E.']",A canal at Klamath Falls,,Klamath County,04/29/1916-09/30/1916,"Daily and monthly measurements for the year ending September 30, 1916","{'Gage_Height': 'feet', 'Discharge': 'second-feet'}",Stream Discharge,"['Discharge Measurements', 'Klamath River Basin', 'Irrigation']",1532_279,42.2242,-121.7769,Stream discharge,,1916,1916,[1916],SINGLE_YEAR,,FALSE,1910,42.2242,-121.7769,inferred_latitude,inferred_longitude,inferred,FALSE
3153,102,46.1195,-114.7747,,,"State of Idaho, near Salmon River","['NE14 sec.', 'NW1/4']",Boise Hot Springs,,Idaho County,,,,Springs,"['Hot', 'Boise']",3153_102,46.1195,-114.7747,Springs,,,,,UNPARSED,,TRUE,,46.1195,-114.7747,inferred_latitude,inferred_longitude,inferred,FALSE
3153,102,45.0838,-113.9756,,,"Near Lemhi River, Indian Agency Creek",['NE14 sec.'],Warm Spring,,Lemhi County,,,,Springs,"['Warm', 'Lemhi']",3153_102,45.0838,-113.9756,Springs,,,,,UNPARSED,,TRUE,,45.0838,-113.9756,inferred_latitude,inferred_longitude,inferred,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section,"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well', 'shaft']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 1 (247),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 2 (249),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 3 (249),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 4 (248),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 5 (274),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 6 & 6B (239),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 7 (246),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'well']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 8 (Waikele Spring)1,"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'spring']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
810,125,,,21.4354,-158.0155,"Waipahu, Hawaii",[],Waipahu Section Pump 9 (Waiawa Spring),"Honolulu County, Hawaii",,,,millions of gallons,Groundwater,"['pump', 'spring']",810_125,21.4354,-158.0155,Groundwater,,,,,UNPARSED,,TRUE,,21.4354,-158.0155,actual_latitude,actual_longitude,actual,FALSE
251,149,37.123,-113.593,,,"near St. George, Utah",[],Santa Clara River,,"Washington County, Utah (Note: The document pertains to a location near St. George, Utah.)",10/01/1911-12/31/1913,Monthly and yearly measurements from 1909-1913,"{'Discharge': 'second-feet', 'Runoff_Second-foot-days': 'Second-foot-days', 'Runoff_Acre-feet': 'Acre-feet'}",Stream Discharge,"['discharge', 'runoff', 'second-feet', 'acre-feet']",251_149,37.123,-113.593,Stream discharge,,1911,1913,[1911 1912 1913],MULTI_YEARS_OR_RANGES,,FALSE,1910,37.123,-113.593,inferred_latitude,inferred_longitude,inferred,FALSE
2252,804,42.1711,-121.9203,,,"Chiloquin, sec. 3, T. 35 S., R. 7 E.","['T. 35 S., R. 7 E, sec. 3']",Sprague River,,"Klamath County, Oregon",07/25/1911-05/07/1912,Varied,Sec.-ft.,Stream Discharge,"['Discharge', 'Sprague River']",2252_804,42.1711,-121.9203,Stream discharge,,1911,1912,[1911 1912],EXACT_RANGE,,FALSE,1910,42.1711,-121.9203,inferred_latitude,inferred_longitude,inferred,FALSE
251,381,32.2167,-110.9333,,,"Near Tucson, Ariz.",[],Rillito Creek,,"Pima County, Arizona",10/01/1919-12/31/1924,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second_Foot_Days': 'second-foot-days', 'Acre_Feet': 'acre-feet'}",Stream Discharge,"['discharge', 'second-feet', 'runoff', 'acre-feet']",251_381,32.2167,-110.9333,Stream discharge,,1919,1924,[1919 1924],EXACT_RANGE,,FALSE,1910,32.2167,-110.9333,inferred_latitude,inferred_longitude,inferred,FALSE
2913,91,,,41.59027778,-111.8527778,"Near Paradise, Utah","['T. 10 N., R. 1 E., SE sec. 20']",Little Bear River,Box Elder County,,1937-01/01-1950-12/31,Monthly,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",Stream Discharge,"['Discharge', 'Runoff', 'Gage height', 'Irrigation']",2913_91,41.59027778,-111.8527778,Stream discharge,,1937,1950,[1937 1950],EXACT_RANGE,,FALSE,1930,41.59027778,-111.8527778,actual_latitude,actual_longitude,actual,FALSE
2447,142,37.783333,-106.233333,,,"near Molina, Colo.","['T.11 S., R. 95 W.']",Cottonwood Creek near Molina,,"Saguache County, Colorado",1937-07-09/1943-06-02,Daily to annual intervals,"{'Gage height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage height', 'Peak stages']",2447_142,37.783333,-106.233333,Stream discharge,,1937,1943,[1937 1943],EXACT_RANGE,,FALSE,1930,37.783333,-106.233333,inferred_latitude,inferred_longitude,inferred,FALSE
2447,142,,,39.116667,-108.033333,"SW sec. 5, T.11 S., R. 95 W., near Molina, Colo.","['T.11 S., R. 95 W.']",Bull Creek at upper station near Molina,,"Saguache County, Colorado",1945-09-07/1953-05-28,Daily to annual intervals,"{'Gage height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage height', 'Peak stages']",2447_142,39.116667,-108.033333,Stream discharge,,1945,1953,[1945 1953],EXACT_RANGE,,FALSE,1940,39.116667,-108.033333,actual_latitude,actual_longitude,actual,FALSE
2447,142,,,39.133333,-108.05,"NE sec. 6, T.11 S., R.95 W., near Molina, Colo.","['T.11 S., R.95 W.']",Bull Creek near Molina,,"Saguache County, Colorado",1937-05-14/1941-05-18,Daily to annual intervals,"{'Gage height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage height', 'Peak stages']",2447_142,39.133333,-108.05,Stream discharge,,1937,1941,[1937 1941],EXACT_RANGE,,FALSE,1930,39.133333,-108.05,actual_latitude,actual_longitude,actual,FALSE
3144,120,,,37.4,-113.6167,"On right bank 120 ft upstream from road bridge, 1 mile southeast of Central, and 1 miles upstream from Kane Spring Draw.","['SE1 sec.11, T.39 S., R.16 W.']",Santa Clara River near Central,Utah,California,"April 1909 to September 1930, October 1938 to September 1961",Monthly,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet', 'Cumulative_Discharge': 'acre-feet'}",Stream Discharge,"['Discharge', 'Gage height', 'Cumulative discharge']",3144_120,37.4,-113.6167,Stream discharge,,1909,1961,[1909 1930 1938 1961],MULTI_YEARS_OR_RANGES,,FALSE,1900,37.4,-113.6167,actual_latitude,actual_longitude,actual,FALSE
251,102,35.9236,-110.6844,,,"Grand Falls, Ariz.",[],Little Colorado River at Grand Falls,,"Coconino County, Arizona",12/01/1925-11/30/1938,Yearly,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",Stream Discharge,"['discharge', 'runoff', 'second-feet', 'acre-feet']",251_102,35.9236,-110.6844,Stream discharge,,1925,1938,[1925 1938],EXACT_RANGE,,FALSE,1920,35.9236,-110.6844,inferred_latitude,inferred_longitude,inferred,FALSE
1553,203,42.2667,-120.6167,,,"SE. 1/4 sec. 4, T. 40 S., R. 18 E.","['T. 40 S., R. 18 E., SE. 1/4 sec. 4']",Drew Creek near Lakeview,"Lake County, Oregon",,02/23/1921-09/30/1921,Monthly,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",Stream Discharge,"['Discharge', 'Creek', 'Run-off']",1553_203,42.2667,-120.6167,Stream discharge,,1921,1921,[1921],SINGLE_YEAR,,FALSE,1920,42.2667,-120.6167,inferred_latitude,inferred_longitude,inferred,FALSE
1553,203,42.2667,-120.6167,,,SE. 1/4 sec. 5 near Drew Creek Dam,"['T. 40 S., R. 18 E., SE. 1/4 sec. 5']",North Drew Canal near Lakeview,"Lake County, Oregon",,06/30/1921-10/21/1921,Discharge measurements on specific dates in 1921,"{'Gage Height': 'feet', 'Discharge': 'second-feet'}",Irrigation,"['Canal', 'Divert', 'Gage Height', 'Discharge']",1553_203,42.2667,-120.6167,Irrigation,,1921,1921,[1921],SINGLE_YEAR,,FALSE,1920,42.2667,-120.6167,inferred_latitude,inferred_longitude,inferred,FALSE
3144,93,,,36.1,-112.0931,"in sec. 5, T.31 N., R.3 E., Grand Canyon National Park","['T.31 N., R.3 E., Sec. 5']",Bright Angel Creek,Coconino County (Arizona),,10/20/1923-09/30/1965,Daily (for some months),"cubic feet per second (cfs), acre-feet, feet for gage height",Stream Discharge,"['stream discharge', 'gage height', 'discharge', 'flow']",3144_93,36.1,-112.0931,Stream discharge,,1923,1965,[1923 1965],EXACT_RANGE,,FALSE,1920,36.1,-112.0931,actual_latitude,actual_longitude,actual,FALSE
4537,343,,,42.2333333,-121.8,"NE1 sec. 30, T. 38 S., R. 9 E.","['T. 38 S., R. 9 E., NE1 sec. 30']","""A"" Canal at Klamath Falls",,Klamath County,10/01/1936-09/30/1937,Daily,second-feet,Irrigation,"['""A"" Canal', 'irrigating lands', 'Upper Klamath Lake']",4537_343,42.2333333,-121.8,Irrigation,,1936,1937,[1936 1937],EXACT_RANGE,,FALSE,1930,42.2333333,-121.8,actual_latitude,actual_longitude,actual,FALSE
1548,427,42.25,-121.74,,,"Near Lorella, Oregon",[],Miller Creek,Unknown,"Klamath County, Oregon",01/01/1919-09/30/1920,Daily,"{'Gage height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Stage-discharge relation', 'Diversion', 'Regulation', 'Rating curve']",1548_427,42.25,-121.74,Stream discharge,,1919,1920,[1919 1920],EXACT_RANGE,,FALSE,1910,42.25,-121.74,inferred_latitude,inferred_longitude,inferred,FALSE
604,436,,,42.15,-121.6667,Staff gages above and below head gates at intake of canal at Lost River Dam,"['SWt sec. 29, T. 39 S., R. 10 E.']",Lost River diversion canal near Olene,,"Klamath County, Oregon",05/1912-09/1947,Daily,second-feet,Stream Discharge,"['diversion canal', 'discharge', 'Lost River Dam', 'Klamath River']",604_436,42.15,-121.6667,Stream discharge,,1912,1947,[1912 1947],EXACT_RANGE,,FALSE,1910,42.15,-121.6667,actual_latitude,actual_longitude,actual,FALSE
4536,419,,,42.209167,-121.960556,"sec. 30, T. 34 S., R. 9 E.","['T. 34 S., R. 9 E., sec. 30']",Sprague River,Klamath County,,10/15/1920-09/30/1924,daily,"{'Gage_Height': 'feet', 'Discharge': 'second-feet'}",Stream Discharge,"['discharge', 'gage height', 'stream']",4536_419,42.209167,-121.960556,Stream discharge,,1920,1924,[1920 1924],EXACT_RANGE,,FALSE,1920,42.209167,-121.960556,actual_latitude,actual_longitude,actual,FALSE
1276,221,35.2114,-112.1831,,,"Planet, Arizona",[],Williams River,,"Coconino County, Arizona",10/1915-09/1933,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second-Foot-Days': 'second-foot-days', 'Runoff_Acre-Feet': 'acre-feet'}",Stream Discharge,"['discharge', 'second-feet', 'runoff', 'acre-feet']",1276_221,35.2114,-112.1831,Stream discharge,,1915,1933,[1915 1933],EXACT_RANGE,,FALSE,1910,35.2114,-112.1831,inferred_latitude,inferred_longitude,inferred,FALSE
45707,13,34.1164,-106.9679,,,Estancia Valley,[],Estancia Valley Groundwater,,"Socorro County, New Mexico",1941-01/01/1957-12/31,Annual,acre-feet,Groundwater,"['irrigation wells', 'ground-water reservoir', 'aquifer', 'valley fill']",45707_13,34.1164,-106.9679,Groundwater,,1941,1957,[1941 1957],EXACT_RANGE,,FALSE,1940,34.1164,-106.9679,inferred_latitude,inferred_longitude,inferred,FALSE
45707,13,34.1164,-106.9679,,,West edge of Estancia Valley,[],Madera Limestone Aquifer,,"Socorro County, New Mexico",1941-01/01/1957-12/31,Annual,acre-feet,Groundwater,"['Madera limestone', 'irrigation water']",45707_13,34.1164,-106.9679,Groundwater,,1941,1957,[1941 1957],EXACT_RANGE,,FALSE,1940,34.1164,-106.9679,inferred_latitude,inferred_longitude,inferred,FALSE
45707,13,34.1164,-106.9679,,,Northeastern part of Estancia Valley,[],Glorieta Sandstone Aquifer,,"Socorro County, New Mexico",1941-01/01/1957-12/31,Annual,acre-feet,Groundwater,"['Glorieta sandstone', 'irrigation water']",45707_13,34.1164,-106.9679,Groundwater,,1941,1957,[1941 1957],EXACT_RANGE,,FALSE,1940,34.1164,-106.9679,inferred_latitude,inferred_longitude,inferred,FALSE
3146,114,40,-108.7,,,"Near Maybell, Colorado",[],YAMPA RIVER NEAR MAYBELL,,"Moffat County, Colorado",09/1964-10/1965,Monthly (from September 1964 to October 1965),"{'pH': None, 'Specific Conductance': 'microsiemens per meter at 25°C', 'Sodium Adsorption Ratio': None, 'Hardness as CaCO3': 'mg/L', 'Dissolved Solids (residue at 180°C)': 'tons per day', 'Water Discharge': 'cfs (cubic feet per second)', 'Chemical Analysis': {'Boron (B)': 'ppm', 'Nitrate (NO3)': 'ppm', 'Fluoride (F)': 'ppm', 'Chloride (Cl)': 'ppm', 'Sulfate (SO4)': 'ppm', 'Carbonate (CO2)': 'mg/L', 'Bicarbonate (HCO3)': 'mg/L', 'Potassium (K)': 'ppm', 'Sodium (Na)': 'ppm', 'Magnesium (Mg)': 'ppm', 'Calcium (Ca)': 'ppm', 'Iron (Fe)': 'ppm', 'Silica (SiO2)': 'ppm'}}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Dissolved Solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica']",3146_114,40,-108.7,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,FALSE,1960,40,-108.7,inferred_latitude,inferred_longitude,inferred,FALSE
199,184,37.0667,-110.6333,,,"Near Bluff, Utah",[],SAN JUAN RIVER,,"San Juan County, Utah",10/01/1965-09/30/1966,Daily,Micromhos at 25 C,Stream Discharge,"['conductance', 'water year']",199_184,37.0667,-110.6333,Stream discharge,,1965,1966,[1965 1966],EXACT_RANGE,,FALSE,1960,37.0667,-110.6333,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,45,-87.75,,,at Menominee River below Koss Lake,[],Menominee River,,"Marinette County, WI",1908-01-25 to 1943-05-12,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,45,-87.75,Stream discharge,,1908,1943,[1908 1943],EXACT_RANGE,,FALSE,1900,45,-87.75,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,46.4,-90.5,,,near Florence power plant,[],Florence River,,"Iron County, WI",1903-04-16 to 1937-05-01,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,46.4,-90.5,Stream discharge,,1903,1937,[1903 1904 1937],MULTI_YEARS_OR_RANGES,,FALSE,1900,46.4,-90.5,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,45,-87.9,,,near Peshtigo at Croche Rapids on Fox River,[],Peshtigo River,,"Oconto County, WI",1922-04-10 to 1937-05-01,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,45,-87.9,Stream discharge,,1922,1937,[1922 1937],EXACT_RANGE,,FALSE,1920,45,-87.9,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,44.25,-88.4,,,near Wolf Lake above White River,[],Wolf River,,"Outagamie County, WI",1911-04 to 1937,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,44.25,-88.4,Stream discharge,,1911,1937,[1911 1937],EXACT_RANGE,,FALSE,1910,44.25,-88.4,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,43.75,-87.7,,,near Sheboygan at a creek near Little River,[],Sheboygan River,,"Sheboygan County, WI",1922-04-11 to 1931,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,43.75,-87.7,Stream discharge,,1922,1931,[1922 1931],EXACT_RANGE,,FALSE,1920,43.75,-87.7,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,41.5,-86.7,,,near St. Joseph at Little River and Calumet River,[],St. Joseph River,,"LaPorte County, IN",1919-03-18 to 1943-05-15,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,41.5,-86.7,Stream discharge,,1919,1943,[1919 1943],EXACT_RANGE,,FALSE,1910,41.5,-86.7,inferred_latitude,inferred_longitude,inferred,FALSE
2987,77,42.3,-85.57,,,near Kalamazoo at Bridge Creek and Battle Creek,[],Kalamazoo River,,"Allegan County, MI",1904-06-11 to 1930-01-08,Various years as listed in the Date column,"['Second-feet per square mile', 'Second-feet']",Stream Discharge,"['discharge', 'Second-feet per square mile']",2987_77,42.3,-85.57,Stream discharge,,1904,1930,[1904 1906 1930],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.3,-85.57,inferred_latitude,inferred_longitude,inferred,FALSE
3144,518,32.9381,-111.6169,,,"Below Painted Rock Dam, Gila River, Arizona",[],Gila River below Painted Rock Dam,,"Pinal County, Arizona",10/01/1963-09/30/1965,Daily,Cubic feet per second (cfs),Stream Discharge,"['Discharge', 'Cubic feet per second', 'Water Year']",3144_518,32.9381,-111.6169,Stream discharge,,1963,1965,[1963 1965],EXACT_RANGE,,FALSE,1960,32.9381,-111.6169,inferred_latitude,inferred_longitude,inferred,FALSE
2257,120,,,32.21867,-107.8266,valley fill,"['321352N', '1074939.1']",Steve Hrna water-table well,"Luna County, New Mexico",,1939-01-01-1965-12-31,daily,feet,Groundwater,"['water-table well', 'recorder graph']",2257_120,32.21867,-107.8266,Groundwater,,1939,1965,[1939 1965],EXACT_RANGE,,FALSE,1930,32.21867,-107.8266,actual_latitude,actual_longitude,actual,FALSE
2257,120,,,32.23639,-107.9514,valley fill,"['321415N', '1075655.1']",Charles Waldrop irrigation water-table well,"Luna County, New Mexico",,1951-01-01-1965-12-31,daily,feet,Groundwater,"['irrigation water-table well', 'recorder graph']",2257_120,32.23639,-107.9514,Groundwater,,1951,1965,[1951 1965],EXACT_RANGE,,FALSE,1950,32.23639,-107.9514,actual_latitude,actual_longitude,actual,FALSE
3150,49,39.8986,-106.0181,,,"Hot Sulphur Springs, Colorado",[],Colorado River at Hot Sulphur Springs,,"Grand County, Colorado",10/01/1966-09/30/1967,Daily,Micromhos at 25°C,Stream Discharge,"['specific conductance', 'Colorado River']",3150_49,39.8986,-106.0181,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,FALSE,1960,39.8986,-106.0181,inferred_latitude,inferred_longitude,inferred,FALSE
251,415,31.75,-111.7,,,"McDowell, Arizona",[],Salt River,,Pima County,10/01/1903-09/30/1908,Monthly,"{'Discharge': 'second-feet', 'Runoff_SecondFootDays': 'Second-foot-days', 'Runoff_AcreFeet': 'Acre-feet'}",Stream Discharge,"['Discharge', 'second-feet', 'Runoff']",251_415,31.75,-111.7,Stream discharge,,1903,1909,[1903 1908 1909],MULTI_YEARS_OR_RANGES,,FALSE,1900,31.75,-111.7,inferred_latitude,inferred_longitude,inferred,FALSE
3144,437,34.7527,-111.7311,34.7527,-111.7311,"near Camp Verde, Arizona",['[None]'],Fossil Creek,Coconino County,Coconino County,10/01/1961-09/30/1963,Daily,Cubic Feet per Second,Stream Discharge,"['Discharge', 'Cubic Feet per Second', 'Fossil Creek']",3144_437,34.7527,-111.7311,Stream discharge,,1961,1963,[1961 1963],EXACT_RANGE,,FALSE,1960,34.7527,-111.7311,actual_latitude,actual_longitude,actual,FALSE
