id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",Union Sugar Co.,Santa Barbara,Santa Barbara,02-44-1938 to 07-56,Monthly,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Depth', 'Altitude']"
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",M. J. Mendoza,Santa Barbara,Santa Barbara,06-44-1942 to 11-57,Monthly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Highest water level', 'Lowest water level']"
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",Sam Tognazzini,Santa Barbara,Santa Barbara,11-44-1930 to 09-60,Monthly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Highest water level', 'Lowest water level']"
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",Union Sugar Co.,Santa Barbara,Santa Barbara,12-43-1934 to 07-57,Monthly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Highest water level', 'Lowest water level']"
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",H. E. Pezzoni,Santa Barbara,Santa Barbara,02-44-1930 to 09-58,Monthly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Highest water level', 'Lowest water level']"
sb3,67,34.9506,-120.4542,,,Santa Maria Valley,"['T. 11 N., R. 35 W.']",Elmer A. Runels,Santa Barbara,Santa Barbara,02-25-1925 to 10-57,Monthly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Highest water level', 'Lowest water level']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 7 N., R. 24 W.']",13C2,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 8 N., R. 24 W.']",8L1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 24 W.']",19Q1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 24 W.']",33M1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 25 W.']",2N1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 25 W.']",13B1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 26 W.']",1F2,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 26 W.']",4J1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",8P1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",24E1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",30P1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']"
sb3,71,34.5,-119.7,,,"T. 7 N., R. 24 W.","['7 N., R. 24 W.']",13C2,Ventura County,,04-58/1950-05-51/1950,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 8 N., R. 24 W.","['8 N., R. 24 W.']",8L1,,Ventura County,06-58/1950-02-58/1950,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 24 W.","['9 N., R. 24 W.']",1901,,Ventura County,05-44/1941-01-58/1941,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 24 W.","['9 N., R. 24 W.']",33M1,,Ventura County,10-59/1950-03-58/1950,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 25 W.","['9 N., R. 25 W.']",2N1,,Ventura County,03-53/1953-10-60/1953,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 25 W.","['9 N., R. 25 W.']",13B1,,Ventura County,04-58/1952-12-60/1952,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 26 W.","['9 N., R. 26 W.']",1F2,,Ventura County,04-59/1958-07-60/1958,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 9 N., R. 26 W.","['9 N., R. 26 W.']",4J1,,Ventura County,08-46/1946-04-55/1946,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",8P1,,Ventura County,06-42/1942-10-60/1942,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",22E1,,Ventura County,04-46/1946-10-58/1946,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",24E1,,Ventura County,05-50/1950-12-60/1950,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",28F1,,Ventura County,04-55/1955-02-59/1955,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",29P1,,Ventura County,02-53/1952-08-59/1952,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,71,34.5,-119.7,,,"T. 10 N., R. 25 W.","['10 N., R. 25 W.']",30P1,,Ventura County,01-57/1955-10-60/1955,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Year']"
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",4R1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",16Q1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",22A1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",27N1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",11A2,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements', 'Discontinued']"
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",C1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",H1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements', 'Discontinued']"
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",12R1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 4R1,,SOLANO COUNTY,1955-04-55 to 1959-07-59,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 16Q1,,SOLANO COUNTY,1954-02-54 to 1959-09-55,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 22A1,,SOLANO COUNTY,1941-03-44 to 1954-08-54,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 27N1,,SOLANO COUNTY,1955-04-55 to 1960-11-60,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well 11A2,,SOLANO COUNTY,1956-02-59 to 1960-11-60,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well C1,,SOLANO COUNTY,1942-04-58 to 1954-09-54,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well H1,,SOLANO COUNTY,1954-02-59 to 1958-01-58,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,75,38.4467,-122.1667,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well 12R1,,SOLANO COUNTY,1941-04-42 to 1959-08-59,Yearly,feet,Groundwater,"['Well', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,77,34.6778,-120.4577,,,"about 4.3 miles west of Lompoc, California","['27L1', '27F4']",Unknown Source,Santa Barbara County,Santa Barbara County,"07/35-26J3,4",,inches,Precipitation,"['inches', 'average']"
sb3,77,34.6791,-120.443,,,"about 1.4 miles northeast of Lompoc, California","['27U', 'F4']",Unknown Source,Santa Barbara County,Santa Barbara County,Jul-34,,,,[]
sb3,77,34.6529,-120.1701,,,"about 1.5 miles north of Santa Ynez, California","['6A', 'I']",Unknown Source,Santa Barbara County,Santa Barbara County,30-Jun,,,,[]
sb3,77,34.4413,-119.8487,,,"about 0.6 miles south of Goleta, California","['17H', '11', '17R2']",Unknown Source,Santa Barbara County,Santa Barbara County,28-Apr,,,,[]
sb3,77,34.4415,-119.8238,,,"about 1.3 miles northeast of Goleta, California","['9A', '3']",Unknown Source,Santa Barbara County,Santa Barbara County,28-Apr,,,,[]
sb3,77,34.442,-119.6004,,,"about 1.8 miles east of Carpinteria, California","['27', '02']",Unknown Source,Santa Barbara County,Santa Barbara County,25-Apr,,,,[]
sb,2,,,34.4521,-119.5878,"Carpinteria, California",[],Carpinteria Basin,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Carpinteria Basin']"
sb,2,,,34.4357,-119.8478,"Goleta, California",[],Goleta Basin,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Goleta Basin']"
sb,2,,,34.6502,-120.0584,"Santa Ynez, California",[],Santa Ynez River Valley,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Santa Ynez River Valley']"
sb,2,,,34.9699,-120.1763,"San Antonio, California",[],San Antonio Creek Valley,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'San Antonio Creek Valley']"
sb,2,,,34.9533,-120.4342,"Santa Maria, California",[],Santa Maria Valley,Santa Barbara County and San Luis Obispo County,,,,,Stream Discharge,"['water levels', 'Santa Maria Valley']"
sb,2,,,34.9833,-120.4333,"Cuyama, California",[],Cuyama Valley,San Luis Obispo County and Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Cuyama Valley']"
sb,7,34.4378,-119.5604,,,"Carpinteria Basin, Santa Barbara County",[],Carpinteria Basin,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Groundwater,"['observation wells', 'recording gages']"
sb,7,34.4384,-119.8422,,,"Goleta Basin, Santa Barbara County",[],Goleta Basin,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Groundwater,"['observation wells', 'recording gages']"
sb,7,34.755,-120.1735,,,"Santa Ynez River valley, Santa Barbara County",[],Santa Ynez River valley,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Stream Discharge,"['observation wells', 'recording gages']"
sb,7,34.9218,-119.9209,,,"San Antonio Creek valley, Santa Barbara County",[],San Antonio Creek valley,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Stream Discharge,"['observation wells', 'recording gages']"
sb,7,34.95,-120.4408,,,"Santa Maria Valley, Santa Barbara County",[],Santa Maria Valley,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Groundwater,"['observation wells', 'recording gages']"
sb,7,34.9167,-119.9,,,"Cuyama Valley, Santa Barbara County",[],Cuyama Valley,Santa Barbara County,Santa Barbara County,1959-2023,1959-2023 (approx. 64 years),Number of wells and gages,Groundwater,"['observation wells', 'recording gages']"
sb,22,,,,,"Public Land, Santa Barbara County, California","['T. 4 N., R. 25 W., sec. 19']",Observation Well 4/25-19F4,Santa Barbara County,Santa Barbara County,,,,Groundwater,"['ground-water basins', 'observation wells']"
sb,24,,,34.4573,-119.5978,"Carpinteria, California",[],Carpinteria,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,24,,,34.4358,-119.7259,"Goleta, California",[],Goleta,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,24,,,34.654,-120.0218,"Santa Ynez, California",[],Santa Ynez,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,24,,,34.9533,-120.1036,"San Antonio, California",[],San Antonio,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,24,,,34.9533,-120.4356,"Santa Maria, California",[],Santa Maria,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,24,,,34.9753,-119.7627,"Cuyama, California",[],Cuyama,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature']
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",19F4,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",J5,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",20L4,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",21N3,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",21R1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",22R1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",25L1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",26A1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",C2,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",27Q2,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",27R2,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",28J1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",M1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",29D1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",L1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",29R1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",30D1,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 26 W.']",35A3,,Santa Barbara County,04/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",35M5,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,27,34.4421,-119.6974,,,"Carpinteria Basin, T. 4 N., R. 26 W.","['T. 4 N., R. 26 W.']",23A2,,Santa Barbara County,01/1959-12/1959,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",M. F. Lewis,Carpinteria,Carpinteria,04/58-1941 to 03/50-1941,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Lyman and Young,Carpinteria,Carpinteria,04/42-1941 to 09/51-1941,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Carpinteria County Water District,Carpinteria,Carpinteria,03/55-1949 to 09/51-1949,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",E. Bonebakker,Carpinteria,Carpinteria,06/41-1941 to 11/54-1941,Annual,feet,Irrigation,"['Depth', 'Altitude']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Ben Moore,Carpinteria,Carpinteria,06/45-1941 to 11/51-1941,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",A. E. Pruner,Carpinteria,Carpinteria,04/44-1941 to 12/57-1941,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
sb,29,34.4369,-119.5644,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Solari and Schweizer,Carpinteria,Carpinteria,04/57-1941 to 12/49-1941,Annual,feet,Groundwater,"['Depth', 'Altitude', 'Unconfined']"
