URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/ofr80674,24885,ofr80674,Report,USGS Numbered Series,,"Report of 1978-1979 field investigations of coal resources in the Wind River Indian Reservation, Fremont County, Wyoming",Open-File Report,80-674,,,,2331-1258,0196-1497,,10.3133/ofr80674,,,,1980,false,English,U.S. Geological Survey,,,"Report: ii, 14 p.; 1 Plate: 20.64 x 18.56 inches",,,,,,,,,,,,,United States,Wyoming,Fremont County,,Wind River Indian Reservation,,,,,,"Windolph, John F.; Hickling, Nelson L.; Warlow, Ralph C.",,,3,4f4e4ac8e4b07f02db67be9d,,,,,,,,
https://pubs.usgs.gov/publication/70012418,70012418,70012418,Article,Journal Article,,"Geophysical observations of Kilauea Volcano, Hawaii, 2. Constraints on the magma supply during November 1975-September 1977",Journal of Volcanology and Geothermal Research,,,,,,,,,,7,3-4,1980,false,English,,,,,Article,Journal Article,Journal of Volcanology and Geothermal Research,241,269,29,,,,,,,,,,,,,,,,,"Dzurisin, D.; Anderson, L. A.; Eaton, G. P.; Koyanagi, R. Y.; Lipman, P. W.; Lockwood, J. P.; Okamura, R.T.; Puniwai, G. S.; Sako, M. K.; Yamashita, K.M.",,,0,505a2864e4b0c8380cd5a0b1,,,,,,,,
https://pubs.usgs.gov/publication/70012387,70012387,70012387,Article,Journal Article,,Heat flow and energetics of the San Andreas fault zone,Journal of Geophysical Research Solid Earth,,,,,,,,10.1029/JB085iB11p06185,,85,B11,1980,false,English,American Geophysical Union,,,39 p.,,,,6185,6223,39,,,,,,,,,,,,,,,,,"Lachenbruch, A. H.; Sass, J. H.",,,0,505a2ff7e4b0c8380cd5d26e,,,,,,,,
https://pubs.usgs.gov/publication/70012386,70012386,70012386,Article,Journal Article,,Driving- stress waveform and the determination of rock internal friction by the stress-strain curve method.,Geophysical Journal of the Royal Astronomical Society,,,,,,,,10.1111/j.1365-246X.1980.tb02638.x,,63,2,1980,false,English,Wiley,,,,Article,Journal Article,Geophysical Journal of the Royal Astronomical Society,567,572,6,,,,,,,,,,,,,,,,,"Liu, Hsi-Ping",,,1,505a03f2e4b0c8380cd506f0,,,,,,,,
https://pubs.usgs.gov/publication/70012347,70012347,70012347,Article,Journal Article,,Stable carbon isotopes of HCO3- in oil-field waters-implications for the origin of CO2,Geochimica et Cosmochimica Acta,,,,,,,,10.1016/0016-7037(80)90140-4,,44,2,1980,false,English,Elsevier,,,10 p.,,,,323,332,10,,,,,,,,,,,,,,,,,"Carothers, W.W.; Kharaka, Y.K.",,,0,505b9665e4b08c986b31b4a3,,,,,,,,
https://pubs.usgs.gov/publication/70012318,70012318,70012318,Article,Journal Article,,"Debris-flow deposits of Early Miocene age, Deadman Stream, Marlborough, New Zealand.",Sedimentary Geology,,,,,,,,10.1016/0037-0738(80)90032-9,,27,2,1980,false,English,,,,,Article,Journal Article,Sedimentary Geology,83,118,36,,,,,,,,,,,,,,,,,"Lewis, D.W.; Laird, M.G.; Powell, R. D.",,,1,5059fdf7e4b0c8380cd4ea36,,,,,,,,
https://pubs.usgs.gov/publication/70012305,70012305,70012305,Article,Journal Article,,Some constraints on levels of shear stress in the crust from observations and theory,Journal of Geophysical Research Solid Earth,,,,,,,,10.1029/JB085iB11p06231,,85,B11,1980,false,English,American Geophysical Union,,,8 p.,,,,6231,6238,8,,,,,,,,,,,,,,,,,"McGarr, A.",,,0,505b928ce4b08c986b319f9a,,,,,,,,
https://pubs.usgs.gov/publication/1007446,1007446,1007446,Article,Journal Article,,Human disturbance at water sources of desert bighorn sheep,Wildlife Society Bulletin,,,,,1938-5463,0091-7648,,,,8,4,1980,false,English,U.S. Fish and Wildlife Service,,Western Ecological Research Center,p. 284-290,Article,Journal Article,Wildlife Society Bulletin,284,290,7,,,,,,,,,,,,,,,,,"Leslie, D.M.; Douglas, C. L.",,,0,4f4e4a52e4b07f02db62a6ce,,,,,,,,
https://pubs.usgs.gov/publication/70012301,70012301,70012301,Article,Journal Article,,Folding and faulting of strain-hardening sedimentary rocks,Tectonophysics,,,,,,,,,,62,3-4,1980,false,English,,,,,Article,Journal Article,Tectonophysics,251,278,28,,,,,,,,,,,,,,,,,"Johnson, A. M.",,,0,505a12afe4b0c8380cd543d5,,,,,,,,
https://pubs.usgs.gov/publication/70012299,70012299,70012299,Article,Journal Article,,Remote sensing data of SP Mountain and SP Lava flow in North-Central Arizona,Remote Sensing of Environment,,,,,,0034-4257,,,,9,2,1980,false,English,,,,,Article,Journal Article,Remote Sensing of Environment,149,170,22,,,,,,,,,,,,,,,,,"Schaber, G. G.; Elachi, C.; Farr, T.G.",,,0,505aa6f8e4b0c8380cd8514b,,,,,,,,
https://pubs.usgs.gov/publication/ofr801035,45829,ofr801035,Report,USGS Numbered Series,,"Lithologic and water-quality data from Troy Dry Lake, San Bernardino County, California",Open-File Report,80-1035,,,,2331-1258,0196-1497,,10.3133/ofr801035,,,,1980,false,English,U.S. Geological Survey,,,1 Plate: 17.98 x 19.44 inches,,,,,,,,,,,,,United States,California,San Bernardino County,,Troy Dry Lake,,,,,,"Dockter, Roger D.",,,2,4f4e4a0ce4b07f02db5fc2d7,,,,,,,,
https://pubs.usgs.gov/publication/70012244,70012244,70012244,Article,Journal Article,,"Evaluation of organic matter, subsurface temperature and pressure with regard to gas generation in low-permeability Upper Cretaceous and Lower Tertiary sandstones in Pacific Creek area, Sublette and Sweetwater Counties, Wyoming.",Mountain Geologist,,,,,,,,,,17,2,1980,false,English,,,,,Article,Journal Article,Mountain Geologist,23,35,13,,,,,,,,,,,,,,,,,"Law, B. E.; Spencer, C. W.; Bostick, N. H.",,,0,505a0ca6e4b0c8380cd52c38,,,,,,,,
https://pubs.usgs.gov/publication/70012354,70012354,70012354,Article,Journal Article,,"Multiple ice flow directions during the Fraser Glaciation in the lower Skagit River drainage, northern Cascade Range, Washington",Arctic and Alpine Research,,,,,,,,10.2307/1550716,,12,3,1980,false,English,"INSTAAR, University of Colorado",,,10 p.,,,,299,308,,,,,,,,United States,Washington,,,"Cascade Range, Skagit River drainage",,,,,,"Heller, Paul L.",,,0,505a606be4b0c8380cd71445,,,,,,,,
https://pubs.usgs.gov/publication/70012337,70012337,70012337,Article,Journal Article,,New constraint on the maintenance of Mn nodules at the sediment surface,Nature,,,,,,,,10.1038/286880a0,,286,5776,1980,false,English,,,,,Article,Journal Article,Nature,880,883,4,,,,,,,,,,,,,,,,,"Piper, D. Z.; Fowler, B.",,,1,505a6563e4b0c8380cd72b9f,,,,,,,,
https://pubs.usgs.gov/publication/70012239,70012239,70012239,Article,Journal Article,,Tectonic stresses in the lithosphere: constraints provided by the experimental deformation of rocks.,Journal of Geophysical Research Solid Earth,,,,,,,,10.1029/JB085iB11p06353,,85,B11,1980,false,English,American Geophysical Union,,,11 p.,,,,6353,6363,11,,,,,,,,,,,,,,,,,"Kirby, S. H.",,,0,505ba47ee4b08c986b3203a1,,,,,,,,
https://pubs.usgs.gov/publication/70012317,70012317,70012317,Article,Journal Article,,Water resources of the People's Republic of China,"Eos, Transactions, American Geophysical Union",,,,,2324-9250,0096-394,,10.1029/EO061i046p00891,,61,46,1980,false,English,American Geophysical Union,,,11 p.,,,,891,901,11,,,,,,,China,,,,,,,,,,"Matalas, N.C.; Nordin, C.F. Jr.",,,0,505bcc27e4b08c986b32d9d0,,,,,,,,
https://pubs.usgs.gov/publication/70012217,70012217,70012217,Article,Journal Article,,Remote sensing of snow and ice,Hydrological Sciences Bulletin,,,,,,,,10.1080/02626668009491937,,25,3,1980,false,English,Taylor & Francis,,,24 p.,,,,307,330,24,,,,,,,,,,,,,,,,,"Meier, M. F.",,,0,505aa704e4b0c8380cd8519b,,,,,,,,
https://pubs.usgs.gov/publication/70012160,70012160,70012160,Article,Journal Article,,Comment on 'A reinterpretation of the linear heat flow and heat production relationship for the exponential model of the heat production in the crust' by R.N. Singh & J.G. Negi.,Geophysical Journal of the Royal Astronomical Society,,,,,,,,10.1111/j.1365-246X.1980.tb02653.x,,63,3,1980,false,English,Wiley,,,,Article,Journal Article,Geophysical Journal of the Royal Astronomical Society,791,795,5,,,,,,,,,,,,,,,,,"Lachenbruch, A. H.",,,1,5059f7ece4b0c8380cd4cda6,,,,,,,,
https://pubs.usgs.gov/publication/70012285,70012285,70012285,Article,Journal Article,,"Pomona Member of the Columbia River Basalt Group: an intracanyon flow in the Columbia River Gorge, Oregon.",Oregon Geology,,,,,,,,,,42,12,1980,false,English,,,,,Article,Journal Article,Oregon Geology,195,199,5,,,,,,,,,,,,,,,,,"Anderson, J. L.",,,0,505a7d0fe4b0c8380cd79d1d,,,,,,,,
https://pubs.usgs.gov/publication/70012143,70012143,70012143,Article,Journal Article,,Visual classification of very fine-grained sediments: Evaluation through univariate and multivariate statistics,Journal of the International Association for Mathematical Geology,,,,,,,,10.1007/BF01034746,,12,6,1980,false,English,,Kluwer Academic Publishers-Plenum Publishers,,,Article,Journal Article,Journal of the International Association for Mathematical Geology,589,606,18,,,,,,,,,,,,,,,,,"Hohn, M. Ed; Nuhfer, E.B.; Vinopal, R.J.; Klanderman, D.S.",,,1,505bc291e4b08c986b32ac11,,,,,,,,
https://pubs.usgs.gov/publication/1014167,1014167,1014167,Article,Journal Article,,External standpipe drain system for fish tanks,Progressive Fish-Culturist,,,,,,,,,,42,1,1980,false,English,,,Leetown Science Center,p. 53-54,Article,Journal Article,Progressive Fish-Culturist,53,54,2,,,,,,,,,,,,,,,,,"Parker, N. C.; Jackson, G. A.",,,0,4f4e4a06e4b07f02db5f8a2a,,,,,,,,
https://pubs.usgs.gov/publication/70012279,70012279,70012279,Article,Journal Article,,Extraction and concentration of phenolic compounds from water and sediment,Analytica Chimica Acta,,,,,,,,10.1016/S0003-2670(01)93181-2,,115,C,1980,false,English,Elsevier,,,6 p.,,,,373,378,6,,,,,,,,,,,,,,,,,"Goldberg, Marvin C.; Weiner, Eugene R.",,,0,505a0e5ce4b0c8380cd533f5,,,,,,,,
https://pubs.usgs.gov/publication/70012256,70012256,70012256,Article,Journal Article,,"A model to forecast short-term snowmelt runoff using synoptic observations of streamflow, temperature, and precipitation",Water Resources Research,,,,,1944-7973,0043-1397,,10.1029/WR016i004p00778,,16,4,1980,false,English,American Geophysical Union,,,9 p.,,,,778,786,,,,,,,,,,,,,,,,,,"Tangborn, Wendell V.",,,0,5059e482e4b0c8380cd46694,,,,,,,,
https://pubs.usgs.gov/publication/70012250,70012250,70012250,Article,Journal Article,,"Effective and bankfull discharges of streams in the Yampa River basin, Colorado and Wyoming",Journal of Hydrology,,,,,,,,,,46,3-4,1980,false,English,,,,,Article,Journal Article,Journal of Hydrology,311,330,20,,,,,,,,,,,,,,,,,"Andrews, E.D.",,,0,505a0632e4b0c8380cd51146,,,,,,,,
https://pubs.usgs.gov/publication/70012232,70012232,70012232,Article,Journal Article,,Experimental study of free-surface flow instability and bedforms in shallow flows.,Sedimentary Geology,,,,,,,,10.1016/0037-0738(80)90016-0,,27,4,1980,false,English,,,,,Article,Journal Article,Sedimentary Geology,263,300,38,,,,,,,,,,,,,,,,,"Karcz, I.; Kersey, D.",,,1,505a0de5e4b0c8380cd5323f,,,,,,,,
https://pubs.usgs.gov/publication/70012196,70012196,70012196,Article,Journal Article,,Comparison of bed form variance spectra within a meander bend during flood and average discharge,Journal of Sedimentary Petrology,,,,,,,,10.1306/212F798C-2B24-11D7-8648000102C1865D,,50,1,1980,false,English,SEPM,,,7 p.,,,,149,155,7,,,,,,,,,,,,,,,,,"Levey, R.A.; Kjerfve, B.; Getzen, R.T.",,,0,5059f852e4b0c8380cd4d00b,,,,,,,,
https://pubs.usgs.gov/publication/70012183,70012183,70012183,Article,Journal Article,,Chemical mass-wasting of the northern Yucatan Peninsula by groundwater dissolution,Geology,,,,,,,,10.1130/0091-7613(1980)8<222:CMOTNY>2.0.CO;2,,8,5,1980,false,English,GeoScienceWorld,,,3 p. ,,,,222,224,3,,,,,,,Mexico ,,,,Yucatan Peninsula,,,,,,"Hanshaw, B.B.; Back, W.",,,0,5059f57fe4b0c8380cd4c272,,,,,,,,
https://pubs.usgs.gov/publication/70012164,70012164,70012164,Article,Journal Article,,"Faulting caused by groundwater level declines, San Joaquin Valley, California",Water Resources Research,,,,,1944-7973,0043-1397,,10.1029/WR016i006p01065,,16,6,1980,false,English,American Geophysical Union,,,6p.,,,,1065,1070,,,,,,,,United States,California,,,"Pond-Poso Creek fault, San Joaquin Valley",,,,,,"Holzer, Thomas L. tholzer@usgs.gov",,,0,505a0f24e4b0c8380cd537c1,,,,,,,,
https://pubs.usgs.gov/publication/1017040,1017040,1017040,Conference Paper,Abstract or summary,,Immunologic memory in rainbow trout injected with DNP-KLH or DNP-Ficoll,American Zoologist,,,,,,,,,,20,4,1980,false,English,,,Leetown Science Center,863 p.,Article,Journal Article,American Zoologist,863,,863,,,,,,,,,,,,,,,,,"Anderson, D. P.; Merchant, B.",,,0,4f4e4ac9e4b07f02db67c631,,,,,,,,
https://pubs.usgs.gov/publication/70012085,70012085,70012085,Article,Journal Article,,Size distribution of Amazon River bed sediment,Nature,,,,,,,,10.1038/286052a0,,286,5768,1980,false,English,,,,,Article,Journal Article,Nature,52,53,2,,,,,,,,,,,,,,,,,"Nordin, C.F.; Meade, R.H.; Curtis, W. F.; Bosio, N.J.; Landim, P.M.B.",,,1,505b9119e4b08c986b319766,,,,,,,,
https://pubs.usgs.gov/publication/ofr80505W,42454,ofr80505W,Report,USGS Numbered Series,,"Preliminary map showing availability of ground water from glacial-drift aquifers in Ransom and Sargent Counties, southeastern North Dakota",Open-File Report,80-505,,W,,2331-1258,0196-1497,,10.3133/ofr80505W,,,,1980,false,English,U.S. Geological Survey,,Dakota Water Science Center; North Dakota Water Science Center,1 Plate: 25.14 x 28.29 inches,Report,USGS Numbered Series,A preliminary report on the stratigraphy of previously unreported Devonian ashfall localities in the Appalachian Basin (Open-File Report 80-505),,,,,,,,,,United States,North Dakota,"Ransom County, Sargent County",,,,,,,,"Armstrong, C. A.",,,2,4f4e4ab0e4b07f02db66d72a,,,,,,,,
https://pubs.usgs.gov/publication/2002123,2002123,2002123,Report,Federal Government Series,,Human disturbance at water sources of desert bighorn sheep,Technical Report,CPSU/UNLV 010/12,,,,,,,,,,,1980,false,English,National Park Service,,Western Ecological Research Center,,,,,,,,,,,,,,,,,,,,,,,,"Leslie, David M. Jr.; Douglas, C. L.",,,0,4f4e4a52e4b07f02db62a631,,,,,,,,
https://pubs.usgs.gov/publication/2001369,2001369,2001369,Report,Federal Government Series,,Important tapeworms of North American freshwater fishes,Fish Disease Leaflet,59,,,,,,,,,,,1980,false,English,U.S. Fish and Wildlife Service,,Leetown Science Center,18 p.,,,,0,18,18,,,,,,,,,,,,,,,,,"Mitchell, A.J.; Hoffman, G. L.",,,1,4f4e4ac9e4b07f02db67c2df,,,,,,,,
https://pubs.usgs.gov/publication/ofr79162,40315,ofr79162,Report,USGS Numbered Series,,"Coal resource occurrence and coal development potential maps of the Box Elder Draw quadrangle, Sheridan County, Wyoming, and Big Horn and Powder River Counties, Montana",Open-File Report,79-162,,,,2331-1258,0196-1497,,10.3133/ofr79162,,,,1980,false,English,U.S. Geological Survey,,,Report: 30 p.; 49 Plates: 24.24 x 30.08 inches or smaller,,,,,,,,,,,,,United States,"Montana, Wyoming","Big Horn County, Powder River County, Sheridan County",,Box Elder Draw quadrangle,,,,,,IntraSearch Inc.,,,51,4f4e481fe4b07f02db4e0b19,,,,,,,,
https://pubs.usgs.gov/publication/1016553,1016553,1016553,Article,Journal Article,,"[Book review] Wildflowers across the prairies, by F. R. Vance, J. R. Jowsey and J. S. McLean",Prairie Naturalist,,,,,,,,,,12,,1980,false,English,South Dakota State University,"Brookings, SD",Northern Prairie Wildlife Research Center,1 p.,Article,Journal Article,Prairie Naturalist,26,26,,,,,,,,,,,,,,,,,,"Faanes, C.",,,0,4f4e49dee4b07f02db5e2742,,,,,,,,
https://pubs.usgs.gov/publication/ofr79163,40260,ofr79163,Report,USGS Numbered Series,,"Coal resource occurrence and coal development potential maps of the Cabin Creek NW quadrangle, Sheridan County, Wyoming, and Powder River County, Montana",Open-File Report,79-163,,,,2331-1258,0196-1497,,10.3133/ofr79163,,,,1980,false,English,U.S. Geological Survey,,,Report: 33 p.; 59 Plates: 23.90 x 30.35 inches or smaller,,,,,,,,,,,,,United States,"Montana, Wyoming","Powder River County, Sheridan County",,Cabin Creek NW quadrangle,,,,,,IntraSearch Inc.,,,61,4f4e4814e4b07f02db4daae3,,,,,,,,
https://pubs.usgs.gov/publication/70176029,70176029,70176029,Report,State or Local Government Series,,"Records of ground-water recharge and discharge, 1934-78; water levels, 1975-78; and chemical quality of water, 1977-78, for the Edwards aquifer in the San Antonio area, Texas",Edwards Underground Water District Bulletin,38,,,,,,,,,,,1980,false,English,Edwards Underground Water District,,Texas Water Science Center,53 p.,,,,,,,,,,,,,,,,,,,,,N,N,"Reeves, R.D.; Maclay, R. W.; Davis, M.F.",,,0,57bd73eee4b03fd6b7df2d7f,,,,,,,,
https://pubs.usgs.gov/publication/70169228,70169228,70169228,Article,Journal Article,,Tremors from earthquakes and blasting in the Powder River basin of Wyoming and Montana,Earthquake Information Bulletin (USGS),,,,,,,,,,12,6,1980,false,English,U.S Geological Survey,,,8 p.,,,,212,219,,,,,,,,United States,Montana; Wyoming,,,,,,,N,N,"Miller, C.H.; Osterwald, F. W.",,,0,56f3be56e4b0f59b85e02f56,,,,,,,,
https://pubs.usgs.gov/publication/i1254A,64774,i1254A,Report,USGS Numbered Series,,"Map showing water circulation and rates of sedimentation in the Port Isabel 1 degree by 2 degrees quadrangle, Texas",IMAP,1254,MGA,A,,,,,10.3133/i1254A,,,,1980,false,English,U.S. Geological Survey,,,Report: 1 p.; 1 Plate: 46.83 x 24.80 inches,,,,,,,,,,,,,United States,Texas,,,Port Isabel 1 degree x 2 degrees quadrangle,,,250000,,,"Berryhill, H. L. Jr.; Trippet, A. R.",,,3,4f4e4a6fe4b07f02db640e0a,,,,,,,,
https://pubs.usgs.gov/publication/ofr8070,8641,ofr8070,Report,USGS Numbered Series,,"Hydrogeologic data for Eureka Springs landfill and adjacent area, north-central Hillsborough County, Florida, 1969-73",Open-File Report,80-70,,,,2331-1258,0196-1497,,10.3133/ofr8070,,,,1980,false,English,U.S. Geological Survey,,,"iii, 83 p.",,,,,,,,,,,,,United States,Florida,Hillsborough County,,Eureka Springs landfill,,,,,,"Duerr, A. D.; Stewart, Joseph William",,,2,4f4e4a50e4b07f02db628a9d,,,,,,,,
https://pubs.usgs.gov/publication/1007468,1007468,1007468,Article,Journal Article,,"Drinking and construction of water catchments by the desert tortoise, Gopherus agassizii, in the Mojave Desert",Herpetologica,,,,,,,,,,36,4,1980,false,English,,,Western Ecological Research Center,p. 301-304,Article,Journal Article,Herpetologica,301,304,4,,,,,,,,,,,,,,,,,"Medica, P.A.; Bury, R.B.; Luckenbach, R.",,,0,4f4e4a5ee4b07f02db633e00,,,,,,,,
https://pubs.usgs.gov/publication/1003353,1003353,1003353,Article,Journal Article,,"A quantitative analysis of naiad mollusks from the Prairie du Chien, Wisconsin dredge material site on the Mississippi River",Bulletin of American Malacological Union,,,,,,,,,,,,1980,false,English,,,Upper Midwest Environmental Sciences Center,pp. 30-34,Article,Journal Article,Bulletin of American Malacological Union,30,34,5,,,,,,,,,,,,,,,,,"Havlik, M.E.; Marking, L. L.",,,0,4f4e4b1ae4b07f02db6a8786,,,,,,,,
https://pubs.usgs.gov/publication/1001696,1001696,1001696,Article,Journal Article,,Small-format cameras and fine-grain film used for waterfowl population studies,Journal of Wildlife Management,,,,,,,,,,44,3,1980,false,English,,,Northern Prairie Wildlife Research Center,4 p.,Article,Journal Article,Journal of Wildlife Management,691,694,,,,,,,,,,,,,,,,,,"Ferguson, E.L.; Gilmer, D.S.",,,0,4f4e4ac8e4b07f02db67bd4b,,,,,,,,
https://pubs.usgs.gov/publication/wri8058,29280,wri8058,Report,USGS Numbered Series,,"Effects of the rate of releases from Sam Rayburn Reservoir on the aeration capacity of the Angelina River, eastern Texas",Water-Resources Investigations Report,80-58,,,,,,,10.3133/wri8058,,,,1980,false,English,U.S. Geological Survey,"Austin, TX",Texas Water Science Center,"iv, 23 p.",,,,,,27,,,,,,,United States,Texas,,,"Angelina River, Sam Rayburn Reservoir",,,,N,N,"Rawson, Jack; Goss, Richard L.; Rathbun, Ira G.",,,2,4f4e4acce4b07f02db67ec01,,,,,,,,
