doc_id,page_number,table_number,water_type_final,county_spatial,actual_county,inferred_county,llm_ca_counties,consistency
641,344,2,Stream Discharge,Stanislaus,Sacramento County,Sacramento County,sacramento,mismatch
641,345,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
641,345,2,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
641,346,1,Stream Discharge,,,Lake County,lake,no_spatial
641,347,1,Stream Discharge,,"Malheur County, Oregon","Ore., (Oregon)",,no_spatial
641,347,2,Stream Discharge,,"Malheur County, Oregon","Ore., (Oregon)",,no_spatial
641,348,1,Stream Discharge,Shasta,Yolo County,,yolo,mismatch
641,348,2,Stream Discharge,Shasta,Yolo County,,yolo,mismatch
641,349,1,Stream Discharge,Modoc,Shasta County,Shasta County,shasta,mismatch
641,349,2,Stream Discharge,Modoc,Shasta County,Shasta County,shasta,mismatch
641,350,1,Stream Discharge,Modoc,Shasta County,Shasta County,shasta,mismatch
641,350,2,Stream Discharge,Modoc,Shasta County,Shasta County,shasta,mismatch
641,351,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
641,351,2,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
641,352,1,Stream Discharge,Shasta,Shasta County,,shasta,match
641,352,2,Stream Discharge,Shasta,Shasta County,,shasta,match
641,353,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
641,353,2,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
641,354,1,Stream Discharge,Shasta,Modoc County,,modoc,mismatch
641,354,2,Stream Discharge,Shasta,Modoc County,,modoc,mismatch
641,356,1,Stream Discharge,Shasta,Shasta County,,shasta,match
641,356,2,Stream Discharge,Shasta,Shasta County,,shasta,match
641,357,1,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
641,357,2,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
641,358,1,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
641,358,2,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
641,359,1,Reservoir,Shasta,Shasta County,,shasta,match
641,359,2,Reservoir,Shasta,Shasta County,,shasta,match
641,360,1,Stream Discharge,Shasta,Plumas County,,plumas,mismatch
641,360,2,Stream Discharge,Shasta,Plumas County,,plumas,mismatch
641,361,1,Stream Discharge,Shasta,Trinity County,,trinity,mismatch
641,361,2,Stream Discharge,Shasta,Trinity County,,trinity,mismatch
641,361,3,Stream Discharge,Shasta,Trinity County,,trinity,mismatch
641,362,1,Stream Discharge,Shasta,Shasta County,,shasta,match
641,362,2,Stream Discharge,Shasta,Shasta County,,shasta,match
641,363,1,Stream Discharge,Shasta,Yuba County,Yuba County,yuba,mismatch
641,363,2,Stream Discharge,Shasta,Yuba County,Yuba County,yuba,mismatch
641,364,1,Stream Discharge,Shasta,Shasta County,,shasta,match
641,364,2,Stream Discharge,Shasta,Shasta County,,shasta,match
641,365,1,Stream Discharge,Shasta,Shasta County,,shasta,match
641,365,2,Stream Discharge,Shasta,Shasta County,,shasta,match
641,366,1,Stream Discharge,Tehama,Tehama County,,tehama,match
641,366,2,Stream Discharge,Tehama,Tehama County,,tehama,match
641,367,1,Stream Discharge,Tehama,Tehama County,,tehama,match
641,367,2,Stream Discharge,Tehama,Tehama County,,tehama,match
641,368,1,Stream Discharge,Tehama,Tehama County,Tehama County,tehama,match
641,368,2,Stream Discharge,Tehama,Tehama County,Tehama County,tehama,match
641,369,1,Stream Discharge,Tehama,Tehama County,,tehama,match
641,369,2,Stream Discharge,Tehama,Tehama County,,tehama,match
641,370,1,Stream Discharge,Tehama,Butte County,,butte,mismatch
641,370,2,Stream Discharge,Tehama,Butte County,,butte,mismatch
641,371,1,Stream Discharge,Tehama,Tehama County,,tehama,match
641,371,2,Stream Discharge,Tehama,Tehama County,,tehama,match
641,373,1,Stream Discharge,Tehama,Butte County,,butte,mismatch
641,373,2,Stream Discharge,Tehama,Butte County,,butte,mismatch
641,374,1,Stream Discharge,Butte,Butte County,,butte,match
641,374,2,Stream Discharge,Butte,Butte County,,butte,match
641,375,1,Stream Discharge,Glenn,Glenn County,Glenn County,glenn,match
641,376,1,Stream Discharge,Glenn,Yuba County,,yuba,mismatch
641,377,1,Stream Discharge,Colusa,Colusa County,Colusa County,colusa,match
641,378,1,Stream Discharge,Butte,Butte County,,butte,match
641,378,2,Stream Discharge,Butte,Butte County,,butte,match
641,378,3,Stream Discharge,Butte,Butte County,,butte,match
641,379,1,Stream Discharge,Sutter,Colusa County,,colusa,mismatch
641,380,1,Stream Discharge,Sutter,Yolo County,,yolo,mismatch
641,381,1,Stream Discharge,Plumas,Plumas,Plumas,plumas,match
641,381,2,Stream Discharge,Plumas,Plumas,Plumas,plumas,match
641,382,1,Stream Discharge,Plumas,Plumas County,,plumas,match
641,382,2,Stream Discharge,Plumas,Plumas County,,plumas,match
641,383,1,Stream Discharge,Plumas,Plumas County,,plumas,match
641,383,2,Stream Discharge,Plumas,Plumas County,,plumas,match
641,384,1,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,384,2,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,385,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
641,386,1,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,386,2,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,387,1,Stream Discharge,Butte,Butte County,,butte,match
641,387,2,Stream Discharge,Butte,Butte County,,butte,match
641,388,1,Reservoir,Plumas,Plumas,,plumas,match
641,388,2,Reservoir,Plumas,Plumas,,plumas,match
641,389,1,Stream Discharge,Plumas,Butte County,,butte,mismatch
641,389,2,Stream Discharge,Plumas,Butte County,,butte,mismatch
641,390,1,Stream Discharge,Plumas,,Plumas County,plumas,match
641,390,2,Stream Discharge,Plumas,,Plumas County,plumas,match
641,391,1,Stream Discharge,Plumas,Plumas County,,plumas,match
641,391,2,Stream Discharge,Plumas,Plumas County,,plumas,match
641,392,1,Stream Discharge,Plumas,Plumas County,,plumas,match
641,392,2,Stream Discharge,Plumas,Plumas County,,plumas,match
641,393,1,Stream Discharge,Plumas,Plumas County,,plumas,match
641,393,2,Stream Discharge,Plumas,Plumas County,,plumas,match
641,394,1,Reservoir,Plumas,Yuba County,Yuba County,yuba,mismatch
641,394,2,Reservoir,Plumas,Yuba County,Yuba County,yuba,mismatch
641,395,1,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,395,2,Stream Discharge,Butte,Plumas County,,plumas,mismatch
641,396,1,Stream Discharge,Butte,Butte County,,butte,match
641,396,2,Stream Discharge,Butte,Butte County,,butte,match
641,397,1,Irrigation,Butte,,Plumas County,plumas,mismatch
641,398,1,Stream Discharge,Butte,Butte County,,butte,match
641,398,2,Stream Discharge,Butte,Butte County,,butte,match
641,399,1,Stream Discharge,Butte,Butte County,,butte,match
641,399,2,Stream Discharge,Butte,Butte County,,butte,match
641,400,1,Stream Discharge,Yuba,Plumas County,,plumas,mismatch
641,400,2,Stream Discharge,Yuba,Plumas County,,plumas,mismatch
641,401,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,401,2,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,402,1,Stream Discharge,Sierra,Nevada County,Nevada County,nevada,mismatch
641,402,2,Stream Discharge,Sierra,Nevada County,Nevada County,nevada,mismatch
641,403,1,Stream Discharge,Yuba,Plumas County,Plumas County,plumas,mismatch
641,403,2,Stream Discharge,Yuba,Plumas County,Plumas County,plumas,mismatch
641,404,1,Stream Discharge,Yuba,Calaveras County,,calaveras,mismatch
641,404,2,Stream Discharge,Yuba,Calaveras County,,calaveras,mismatch
641,405,1,Stream Discharge,Sierra,Placer County,,placer,mismatch
641,405,2,Stream Discharge,Sierra,Placer County,,placer,mismatch
641,406,1,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,406,2,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,407,1,Stream Discharge,Nevada,Calaveras,,calaveras,mismatch
641,407,2,Stream Discharge,Nevada,Calaveras,,calaveras,mismatch
641,408,1,Reservoir,Nevada,Plumas County,,plumas,mismatch
641,408,2,Reservoir,Nevada,Plumas County,,plumas,mismatch
641,409,1,Irrigation,Nevada,,Plumas County,plumas,mismatch
641,410,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,410,2,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,411,1,Stream Discharge,Nevada,Nevada County,,nevada,match
641,411,2,Stream Discharge,Nevada,Nevada County,,nevada,match
641,412,1,Stream Discharge,Nevada,Sutter County,,sutter,mismatch
641,413,1,Stream Discharge,Nevada,Yuba County,,yuba,mismatch
641,413,2,Stream Discharge,Nevada,Yuba County,,yuba,mismatch
641,414,1,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,415,1,Stream Discharge,Yuba,Amador County,,amador,mismatch
641,415,2,Stream Discharge,Yuba,Amador County,,amador,mismatch
641,416,1,Stream Discharge,Yuba,Yuba County,,yuba,match
641,417,1,Stream Discharge,Placer,Plumas County,,plumas,mismatch
641,418,1,Stream Discharge,Placer,Nevada County,,nevada,mismatch
641,418,2,Stream Discharge,Placer,Nevada County,,nevada,mismatch
641,419,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,419,2,Stream Discharge,Nevada,Placer County,,placer,mismatch
641,420,1,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,421,1,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,421,2,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,421,3,Stream Discharge,Yuba,Placer County,,placer,mismatch
641,422,1,Stream Discharge,Placer,Placer County,Placer County,placer,match
641,422,2,Stream Discharge,Placer,Placer County,Placer County,placer,match
641,423,1,Stream Discharge,Plumas,Plumas County,Plumas County,plumas,match
641,423,2,Stream Discharge,Plumas,Plumas County,Plumas County,plumas,match
641,424,1,Stream Discharge,Sutter,Sutter County,,sutter,match
641,425,1,Stream Discharge,Sutter,Yolo County,,yolo,mismatch
641,426,1,Stream Discharge,Placer,Placer County,,placer,match
641,427,1,Stream Discharge,Placer,Calaveras County,,calaveras,mismatch
641,427,2,Stream Discharge,Placer,Calaveras County,,calaveras,mismatch
641,428,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
641,429,1,Irrigation,El Dorado,Plumas County,,plumas,mismatch
641,430,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
641,430,2,Stream Discharge,El Dorado,Placer County,,placer,mismatch
641,431,1,Stream Discharge,El Dorado,Placer,,placer,mismatch
641,432,1,Stream Discharge,Placer,Placer County,Placer County,placer,match
641,432,2,Stream Discharge,Placer,Placer County,Placer County,placer,match
641,433,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
641,434,1,Stream Discharge,El Dorado,Calaveras,Calaveras,calaveras,mismatch
641,434,2,Stream Discharge,El Dorado,Calaveras,Calaveras,calaveras,mismatch
641,435,1,Stream Discharge,El Dorado,Amador County,,amador,mismatch
641,435,2,Stream Discharge,El Dorado,Amador County,,amador,mismatch
641,436,1,Stream Discharge,Alpine,Amador,Amador,amador,mismatch
641,437,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
641,438,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,438,2,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,439,1,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
641,439,2,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
641,440,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,440,2,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,440,3,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,442,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,442,2,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,442,3,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,443,1,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
641,444,1,Stream Discharge,El Dorado,Placer,,placer,mismatch
641,444,2,Stream Discharge,El Dorado,Placer,,placer,mismatch
641,445,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,445,2,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
641,446,1,Stream Discharge,El Dorado,,Amador County,amador,mismatch
641,446,2,Stream Discharge,El Dorado,,Amador County,amador,mismatch
641,447,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
641,448,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
641,449,1,Stream Discharge,Lake,Lake County,,lake,match
641,449,2,Stream Discharge,Lake,Lake County,,lake,match
641,450,1,Reservoir,Lake,Lake County,,lake,match
641,451,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
641,451,2,Stream Discharge,Lake,Lake County,Lake County,lake,match
641,452,1,Stream Discharge,Lake,Lake County,,lake,match
641,452,2,Stream Discharge,Lake,Lake County,,lake,match
641,453,1,Stream Discharge,Yolo,Yolo County,,yolo,match
641,453,2,Stream Discharge,Yolo,Yolo County,,yolo,match
641,454,1,Stream Discharge,Yolo,Yolo County,,yolo,match
641,454,2,Stream Discharge,Yolo,Yolo County,,yolo,match
641,455,1,Stream Discharge,Yolo,Yolo County,,yolo,match
641,456,1,Stream Discharge,Lake,Sonoma County,,sonoma,mismatch
641,456,2,Stream Discharge,Lake,Sonoma County,,sonoma,mismatch
641,457,1,Stream Discharge,Yolo,Yolo County,Yolo County,yolo,match
641,457,2,Stream Discharge,Yolo,Yolo County,Yolo County,yolo,match
641,458,1,Stream Discharge,Yolo,Yolo County,,yolo,match
641,458,2,Stream Discharge,Yolo,Yolo County,,yolo,match
641,459,1,Stream Discharge,Napa,Napa County,,napa,match
641,459,2,Stream Discharge,Napa,Napa County,,napa,match
641,460,1,Stream Discharge,Napa,Napa County,,napa,match
641,460,2,Stream Discharge,Napa,Napa County,,napa,match
641,461,1,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,461,2,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,462,1,Stream Discharge,Marin,Marin,,marin,match
641,462,2,Stream Discharge,Marin,Marin,,marin,match
641,463,1,Stream Discharge,Mendocino,Mendocino County,,mendocino,match
641,463,2,Stream Discharge,Mendocino,Mendocino County,,mendocino,match
641,464,1,Stream Discharge,Mendocino,Sonoma County,,sonoma,mismatch
641,464,2,Stream Discharge,Mendocino,Sonoma County,,sonoma,mismatch
641,465,1,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,465,2,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,466,1,Stream Discharge,Sonoma,Sonoma,,sonoma,match
641,467,1,Stream Discharge,Sonoma,Sonoma,Sonoma,sonoma,match
641,468,1,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,468,2,Stream Discharge,Sonoma,Sonoma County,,sonoma,match
641,469,1,Reservoir,Lake,,Humboldt County,humboldt,mismatch
641,469,2,Reservoir,Lake,,Humboldt County,humboldt,mismatch
641,470,1,Stream Discharge,Lake,Trinity County,Trinity County,trinity,mismatch
641,470,2,Stream Discharge,Lake,Trinity County,Trinity County,trinity,mismatch
641,471,1,Stream Discharge,Mendocino,Mendocino,,mendocino,match
641,472,1,Stream Discharge,Mendocino,Sonoma County,,sonoma,mismatch
641,472,2,Stream Discharge,Mendocino,Sonoma County,,sonoma,mismatch
641,473,1,Stream Discharge,Mendocino,Humboldt County,,humboldt,mismatch
641,473,2,Stream Discharge,Mendocino,Humboldt County,,humboldt,mismatch
641,474,1,Stream Discharge,Humboldt,Humboldt,Humboldt,humboldt,match
641,474,2,Stream Discharge,Humboldt,Humboldt,Humboldt,humboldt,match
641,475,1,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,475,2,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,476,1,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,476,2,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,477,1,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,477,2,Stream Discharge,Humboldt,Humboldt County,,humboldt,match
641,478,1,Stream Discharge,Humboldt,Humboldt,,humboldt,match
641,478,2,Stream Discharge,Humboldt,Humboldt,,humboldt,match
641,478,3,Stream Discharge,Humboldt,Humboldt,,humboldt,match
641,479,1,Stream Discharge,,Klamath County,,,no_spatial
641,479,2,Stream Discharge,,Klamath County,,,no_spatial
641,480,1,Stream Discharge,,,"Klamath County, Oregon",,no_spatial
641,480,2,Stream Discharge,,,"Klamath County, Oregon",,no_spatial
641,481,1,Irrigation,,,"Jackson County, Oregon",,no_spatial
641,482,1,Stream Discharge,,,"Klamath County, Oregon",,no_spatial
641,483,1,Stream Discharge,,,Lake,lake,no_spatial
641,484,1,Reservoir,,,"Klamath County, Oregon",,no_spatial
641,484,2,Reservoir,,,"Klamath County, Oregon",,no_spatial
641,485,1,Stream Discharge,,"Klamath County, Oregon",,,no_spatial
641,486,1,Stream Discharge,,,"Modoc County, California",modoc,no_spatial
641,487,1,Stream Discharge,,"Lake County, Oregon",,lake,no_spatial
641,488,1,Stream Discharge,,Unknown,"Lake County, Oregon",lake,no_spatial
641,488,2,Stream Discharge,,Unknown,"Lake County, Oregon",lake,no_spatial
641,489,1,Stream Discharge,Siskiyou,Siskiyou County,Siskiyou County,siskiyou,match
641,489,2,Stream Discharge,Siskiyou,Siskiyou County,Siskiyou County,siskiyou,match
641,490,1,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
641,490,2,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
641,491,1,Stream Discharge,,,"Jackson County, Oregon",,no_spatial
641,491,2,Stream Discharge,,,"Jackson County, Oregon",,no_spatial
641,492,1,Stream Discharge,,"Jackson County, Oregon",,,no_spatial
641,492,2,Stream Discharge,,"Jackson County, Oregon",,,no_spatial
641,493,1,Stream Discharge,Siskiyou,Siskiyou County,Siskiyou County,siskiyou,match
