id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
1553,294,42.748,-121.737,,,"NW. 1/4 sec. 29, T. 38 S., R. 9 E.","['T. 38 S., R. 9 E.']",Canal at Klamath Falls,"Klamath County, Oregon",,05/05/1921-09/26/1921,Daily,"{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft.'}",Irrigation,"['canal', 'irrigation', 'discharge measurements']",main,1553_294,42.748,-121.737,Irrigation,,1921,1921,[1921],SINGLE_YEAR,,False,42.748,-121.737,inferred_latitude,inferred_longitude,inferred,False
633,434,,,42.566667,-121.866667,"near Chiloquin, Oregon","['T. 35 S., R. 7 E., sec. 3']",Williamson River below Sprague River,Klamath County,,06/1917-09/1950,Daily,second-feet,Stream Discharge,"['stream discharge', 'water-stage recorder', 'gage height']",main,633_434,42.566667,-121.866667,Stream discharge,,1917,1950,[1917 1950],EXACT_RANGE,,False,42.566667,-121.866667,actual_latitude,actual_longitude,actual,False
2257,19,32.983333,-111.716667,,,Alluvium,['27ddd'],Ellsworth Bros. Water-Table Well,,Pinal County,01/19/1949-02/18/1965,Irregular intervals,feet below lsd,Groundwater,"['unused water-table well', 'alluvium']",main,2257_19,32.983333,-111.716667,Groundwater,,1949,1965,[1949 1965],EXACT_RANGE,,False,32.983333,-111.716667,inferred_latitude,inferred_longitude,inferred,False
2257,19,33.258333,-111.703333,,,Sand and Gravel,['8ccc'],E. M. Little Water-Table Well,,Pinal County,02/07/1961-02/24/1965,Annual,feet below lsd,Groundwater,"['unused water-table well', 'sand and gravel']",main,2257_19,33.258333,-111.703333,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,33.258333,-111.703333,inferred_latitude,inferred_longitude,inferred,False
2257,19,33.007222,-112.109444,,,Alluvial Fill,['13ccc'],Berry Water-Table Well,,Pinal County,01/10/1961-12/16/1964,Annual,feet below lsd,Groundwater,"['unused water-table well', 'alluvial fill']",main,2257_19,33.007222,-112.109444,Groundwater,,1961,1964,[1961 1964],EXACT_RANGE,,False,33.007222,-112.109444,inferred_latitude,inferred_longitude,inferred,False
2257,19,33.102778,-111.718611,,,Sand and Gravel,['2ccc'],Virgil Vance Water-Table Well,,Pinal County,02/06/1961-02/19/1965,Annual,feet below lsd,Groundwater,"['unused water-table well', 'sand and gravel']",main,2257_19,33.102778,-111.718611,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,33.102778,-111.718611,inferred_latitude,inferred_longitude,inferred,False
2257,19,33.051111,-111.386667,,,Alluvial Fill,['25bcc'],State of Arizona Observation Well,,Pinal County,01/05/1961-01/29/1963,Annual,feet below lsd,Groundwater,"['observation water-table well', 'alluvial fill']",main,2257_19,33.051111,-111.386667,Groundwater,,1961,1963,[1961 1963],EXACT_RANGE,,False,33.051111,-111.386667,inferred_latitude,inferred_longitude,inferred,False
3089,500,,,42.447222,-121.2375,"NWASER sec. 13, T.36 S., R.12 E.","['T.36 S., R.12 E., Sec. 13']",Sprague River near Beatty,"Klamath County, Oregon",,"{'Start_Date': '10/01/1960', 'End_Date': '09/30/1961'}",Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}",Stream Discharge,"['discharge', 'stream', 'Sprague River', 'gauge height']",main,3089_500,42.447222,-121.2375,Stream discharge,,1960,1961,[1960 1961],EXACT_RANGE,,False,42.447222,-121.2375,actual_latitude,actual_longitude,actual,False
70038392,95,,,32.44444,-116.90694,"Rio de las Palmas, a quarter of a mile upstream from Arroyo Matanuco and 10 miles southeast of Tijuana, Baja California, Mexico",[],Rodriguez Reservoir at Rodriguez Dam,,,04/01/1937-09/30/1961,Monthly,acre-feet,Reservoir,"['Rodriguez Reservoir', 'Rodriguez Dam', 'Rio de las Palmas', 'irrigation', 'municipal supply']",main,70038392_95,32.44444,-116.90694,Reservoir,,1937,1961,[1937 1961],EXACT_RANGE,,False,32.44444,-116.90694,actual_latitude,actual_longitude,actual,False
1276,160,40.6333,-109.9333,,,"Near Watson, Utah",[],White River,Unknown,"Carbon County, Utah",10/1933-09/1938,Monthly,"{'Discharge': 'Second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Second-feet', 'Acre-feet']",main,1276_160,40.6333,-109.9333,Stream discharge,,1933,1938,[1933 1938],EXACT_RANGE,,False,40.6333,-109.9333,inferred_latitude,inferred_longitude,inferred,False
53422,17,34.7167,-114.0167,,,9N/1E -4J1,"['9N', '1E', '-4J1']",Yermo 1,,San Bernardino County,04-17-1964 to 06-25-1969,Variable dates ranging from 1942 to 1969,"{'Depth of well': 'feet', 'Pumping rate': 'gpm', 'Static water level': 'feet', 'Drawdown': 'feet', 'Specific capacity': 'gpm/ft'}",Groundwater,"['Pumping rate', 'Static water level', 'Drawdown', 'Specific capacity']",main,53422_17,34.7167,-114.0167,Groundwater,,1964,1969,[1964 1969],EXACT_RANGE,,False,34.7167,-114.0167,inferred_latitude,inferred_longitude,inferred,False
53422,17,34.7167,-114.0167,,,9N/1E -4R1,"['9N', '1E', '-4R1']",Yermo 2,,San Bernardino County,06-17-1942 to 06-25-1969,Variable dates ranging from 1942 to 1969,"{'Depth of well': 'feet', 'Pumping rate': 'gpm', 'Static water level': 'feet', 'Drawdown': 'feet', 'Specific capacity': 'gpm/ft'}",Groundwater,"['Pumping rate', 'Static water level', 'Drawdown', 'Specific capacity']",main,53422_17,34.7167,-114.0167,Groundwater,,1942,1969,[1942 1969],EXACT_RANGE,,False,34.7167,-114.0167,inferred_latitude,inferred_longitude,inferred,False
53422,17,34.7167,-114.0167,,,9N/1E -10L1,"['9N', '1E', '-10L1']",Yermo 3,,San Bernardino County,08-25-1949 to 06-25-1969,Variable dates ranging from 1949 to 1969,"{'Depth of well': 'feet', 'Pumping rate': 'gpm', 'Static water level': 'feet', 'Drawdown': 'feet', 'Specific capacity': 'gpm/ft'}",Groundwater,"['Pumping rate', 'Static water level', 'Drawdown', 'Specific capacity']",main,53422_17,34.7167,-114.0167,Groundwater,,1949,1969,[1949 1969],EXACT_RANGE,,False,34.7167,-114.0167,inferred_latitude,inferred_longitude,inferred,False
53422,17,34.7167,-114.0167,,,9N/1E -4J2,"['9N', '1E', '-4J2']",Yermo 4,,San Bernardino County,06-08-1960 to 06-25-1969,Variable dates ranging from 1960 to 1969,"{'Depth of well': 'feet', 'Pumping rate': 'gpm', 'Static water level': 'feet', 'Drawdown': 'feet', 'Specific capacity': 'gpm/ft'}",Groundwater,"['Pumping rate', 'Static water level', 'Drawdown', 'Specific capacity']",main,53422_17,34.7167,-114.0167,Groundwater,,1960,1969,[1960 1969],EXACT_RANGE,,False,34.7167,-114.0167,inferred_latitude,inferred_longitude,inferred,False
53422,17,34.7167,-114.0167,,,9N/1E -3P2,"['9N', '1E', '-3P2']",Yermo 5,,San Bernardino County,07-14-1969,July 1969,"{'Depth of well': 'feet', 'Pumping rate': 'gpm', 'Static water level': 'feet', 'Drawdown': 'feet', 'Specific capacity': 'gpm/ft'}",Groundwater,"['Pumping rate', 'Static water level', 'Drawdown', 'Specific capacity']",main,53422_17,34.7167,-114.0167,Groundwater,,1969,1969,[1969],SINGLE_YEAR,,False,34.7167,-114.0167,inferred_latitude,inferred_longitude,inferred,False
199,169,36.7419,-108.2275,36.7419,-108.2275,"Farmington, NM",[],Animas River,,"San Juan County, New Mexico",10/01/1965-12/31/1966,Daily,"{'Mean_Discharge': 'cfs (cubic feet per second)', 'Suspended_Sediment_Concentration': 'ppm (parts per million)', 'Tons_Per_Day': 'tons'}",Stream Discharge,"['Suspended sediment', 'Mean discharge']",main,199_169,36.7419,-108.2275,Stream discharge,,1965,1966,[1965 1966],EXACT_RANGE,,False,36.7419,-108.2275,actual_latitude,actual_longitude,actual,False
2063,71,40.2877,-110.0854,,,"Fort Duchesne, Utah",[],Uinta River,,Duchesne County,10/01/1900-09/30/1911,Monthly,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",Stream Discharge,"['discharge', 'run-off']",main,2063_71,40.2877,-110.0854,Stream discharge,,1900,1911,[1900 1909 1911],MULTI_YEARS_OR_RANGES,,False,40.2877,-110.0854,inferred_latitude,inferred_longitude,inferred,False
1520,442,42.1969,-121.7683,,,"Chiloquin, Oregon",[],Sprague River,,"Klamath County, Oregon",08/01/1911-09/30/1913,Daily,second-feet,Stream Discharge,"['Sprague River', 'discharge', 'second-feet']",main,1520_442,42.1969,-121.7683,Stream discharge,,1911,1913,[1911 1913],EXACT_RANGE,,False,42.1969,-121.7683,inferred_latitude,inferred_longitude,inferred,False
2913,462,,,43.8,-119.2166667,"SW1 sec. 26, T. 20 S. R. 29 E., half a mile up from Burns stream from Skull Creek","['T. 20 S. R. 29 E., SW1 sec. 26']",Emigrant Creek,Harney County,,01/01/1921-12/31/1921,Monthly,cubic feet per second (cfs),Stream Discharge,"['Discharge', 'Gage Height', 'Irrigation']",main,2913_462,43.8,-119.2166667,Stream discharge,,1921,1921,[1921],SINGLE_YEAR,,False,43.8,-119.2166667,actual_latitude,actual_longitude,actual,False
2913,462,,,43.7166667,-119.1833333,"NW1 sec. 31, T. 21 S., R. 30 E.","['T. 21 S., R. 30 E., NW1 sec. 31']",Silvies River,Harney County,,01/10/1903-12/31/1950,Monthly,cubic feet per second (cfs),Stream Discharge,"['Gage', 'Discharge', 'Irrigation']",main,2913_462,43.7166667,-119.1833333,Stream discharge,,1903,1950,[1903 1912 1950],MULTI_YEARS_OR_RANGES,,False,43.7166667,-119.1833333,actual_latitude,actual_longitude,actual,False
3150,115,41.745,-111.928,,,"Near Jensen, Utah",,Green River,,"Cache County, Utah",10/01/1966-03/31/1967,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Suspended_sediment_concentration': 'ppm (parts per million)', 'Suspended_sediment_load': 'tons per day'}",Stream Discharge,"['suspended sediment', 'mean discharge', 'cfs', 'tons per day']",main,3150_115,41.745,-111.928,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,False,41.745,-111.928,inferred_latitude,inferred_longitude,inferred,False
194,151,,,35.7516,-108.7554,"Shiprock, N. Mex.",[],San Juan River,"Sandoval County, New Mexico",,10/01/1963-09/30/1964,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Suspended Sediment Concentration': 'ppm (parts per million)', 'Suspended Sediment Amount': 'Tons per day'}",Stream Discharge,"['suspended sediment', 'mean discharge', 'mean concentration']",main,194_151,35.7516,-108.7554,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,False,35.7516,-108.7554,actual_latitude,actual_longitude,actual,False
199,122,39.5,-107.0,,,"GREEN RIVER BASIN, COLO",[],LITTLE SNAKE RIVER ABOVE LILY,Not Specified,Not Specified,06/15/1966-08/27/1966,5 to 7 days intervals in June and daily or multi-day intervals in July and August,"{'pH': '', 'Specific_Conductance_micromhos_at_25°C': 'micromhos at 25°C', 'Sodium_Adsorption_Ratio': '', 'Hardness_CaCO3_Non-Carbonate': 'mg/L', 'Hardness_CaCO3_Calcium_Magnesium': 'mg/L', 'Dissolved_Solids_Tons_Per_Day': 'tons/day', 'Dissolved_Solids_Tons_Per_Acre-Foot': 'tons/acre-foot', 'Dissolved_Solids_Parts_Per_Million': 'ppm', 'Boron_B_Nitrate_NO2_Fluoride_F_Chloride_Cl_Sulfate_SO4_Carbonate_CO2_Bicarbonate_HCO3_Potassium_K_Sodium_Na_Magnesium_Mg_Calcium_Ca_Iron_Fe_Silica_SiO2': 'ppm', 'Mean_Discharge_cfs': 'cubic feet per second (cfs)'}",Stream Discharge,"['pH', 'Specific conductance', 'Sodium adsorption ratio', 'Hardness', 'Dissolved solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Mean discharge']",main,199_122,39.5,-107.0,Stream discharge,,1966,1966,[1966],SINGLE_YEAR,,False,39.5,-107.0,inferred_latitude,inferred_longitude,inferred,False
2447,63,37.1811,-107.1759,,,"Colorado, near Pagosa Springs",['E10'],San Juan River,,"La Plata County, Colorado",1935-05-12 to 1957-06-26,Monthly,"{'Flow Rate': 'cubic feet per second (cfs)', 'Precipitation': 'inches', 'Snowpack': 'percentage of median'}",Stream Discharge,"['Flow Rate', 'Discharge', 'San Juan River']",main,2447_63,37.1811,-107.1759,Stream discharge,,1935,1957,[1935 1957],EXACT_RANGE,,False,37.1811,-107.1759,inferred_latitude,inferred_longitude,inferred,False
2447,63,37.1811,-107.1759,,,"Colorado, above Navajo River",['E10'],Navajo River,,"La Plata County, Colorado",1937-06-18 to 1957-06-07,Monthly,"{'Flow Rate': 'cubic feet per second (cfs)', 'Precipitation': 'inches', 'Snowpack': 'percentage of median'}",Stream Discharge,"['Flow Rate', 'Discharge', 'Navajo River']",main,2447_63,37.1811,-107.1759,Stream discharge,,1937,1957,[1937 1957],EXACT_RANGE,,False,37.1811,-107.1759,inferred_latitude,inferred_longitude,inferred,False
2447,63,37.1811,-107.1759,,,"Colorado, near Hermosa Creek",['C6'],Animas River,,"La Plata County, Colorado",1928-07-18 to 1955-07-27,Monthly,"{'Flow Rate': 'cubic feet per second (cfs)', 'Precipitation': 'inches', 'Snowpack': 'percentage of median'}",Stream Discharge,"['Flow Rate', 'Discharge', 'Animas River']",main,2447_63,37.1811,-107.1759,Stream discharge,,1928,1955,[1928 1955],EXACT_RANGE,,False,37.1811,-107.1759,inferred_latitude,inferred_longitude,inferred,False
2447,248,,,40.3355556,-107.1388889,"NW sec. 11, T.4 N., R.87 W.","['T.4 N., R.87 W., NW sec. 11']",Fish Creek near Milner,,Sedgwick County,05/06/1956-05/11/1961,Date-specific measurements,"{'Stage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Current-meter measurements', 'snowmelt', 'peaks']",main,2447_248,40.3355556,-107.1388889,Stream discharge,,1956,1961,[1956 1961],EXACT_RANGE,,False,40.3355556,-107.1388889,actual_latitude,actual_longitude,actual,False
2447,248,,,40.6708333,-107.2855556,"NW sec. 8, T.8 N., R.88 W.","['T.8 N., R.88 W., NW sec. 8']",Elkhead Creek near Elkhead,,Grand County,04/24/1954-05/06/1962,Date-specific measurements,"{'Stage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Current-meter measurements', 'snowmelt']",main,2447_248,40.6708333,-107.2855556,Stream discharge,,1954,1962,[1954 1962],EXACT_RANGE,,False,40.6708333,-107.2855556,actual_latitude,actual_longitude,actual,False
56807,412,,,42.084722,-122.072222,"Near Keno, OR","[""SE4SE's sec. 14""]",KLAMATH RIVER BELOW JOHN C. BOYLE POWERPLANT,"Klamath County, OR",,01/01/1959-Current Year,Daily,"{'Discharge': 'cubic feet per second (ft3/s)', 'Acre-Feet per Year': 'acre-ft/yr', 'Gage Height': 'feet'}",Stream Discharge,"['discharge', 'flow regulated', 'diurnal fluctuation', 'powerplant']",main,56807_412,42.084722,-122.072222,Stream discharge,,1959,,[1959],OPEN_ENDED_IGNORED,,True,42.084722,-122.072222,actual_latitude,actual_longitude,actual,False
3048,634,,,42.15,-121.7,"near Olene, Oregon (inferred for California context)","['SW1 sec. 30, T.39 S. R.10 E.']",Diversion from Klamath River to Lost River,Unknown,"Modoc, California","{'Start': '04/01/1931', 'End': '09/30/1958'}",Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}",Stream Discharge,"['Klamath River', 'Lost River', 'diversion canal', 'gate openings', 'gage readings', 'discharge measurements']",main,3048_634,42.15,-121.7,Stream discharge,,1931,1958,[1931 1958],EXACT_RANGE,,False,42.15,-121.7,actual_latitude,actual_longitude,actual,False
3144,35,,,32.2833,-110.7167,"near St. Johns, Arizona",[],Lyman Reservoir,Pima County,,10/01/1961-09/30/1962,Daily,Acre-feet,Reservoir,"['Lyman Reservoir', 'acre-feet', 'WATER YEAR', 'CONTENTS']",main,3144_35,32.2833,-110.7167,Reservoir,,1961,1962,[1961 1962],EXACT_RANGE,,False,32.2833,-110.7167,actual_latitude,actual_longitude,actual,False
251,208,,,31.5836,-111.2839,"San Carlos, Ariz.",[],Gila River,"Santa Cruz County, Arizona",,01/01/1901-12/31/1902,Daily,second-feet,Stream Discharge,"['discharge', 'stream']",main,251_208,31.5836,-111.2839,Stream discharge,,1901,1912,[1901 1902 1912],MULTI_YEARS_OR_RANGES,,False,31.5836,-111.2839,actual_latitude,actual_longitude,actual,False
1568,393,42.2,-121.9,,,"Mouth near Chiloquin, Oreg.",['[TRS]'],Spring Creek,,"Klamath County, Oregon",10/10/1925-09/30/1925,1 month,{'Discharge': 'Sec.-ft'},Stream Discharge,"['Spring Creek', 'Williamson River']",main,1568_393,42.2,-121.9,Stream discharge,,1925,1925,[1925],SINGLE_YEAR,,False,42.2,-121.9,inferred_latitude,inferred_longitude,inferred,False
1568,393,42.2,-121.9,,,"State gaging station in SE. sec. 4, T. 33 S., R. 14 E., near Bly, Oreg.","['SE. sec. 4, T. 33 S., R. 14 E.']",North Fork of Sprague River,,"Klamath County, Oregon",04/03/1925-09/26/1925,1 month,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}",Stream Discharge,"['North Fork of Sprague River', 'Sprague River']",main,1568_393,42.2,-121.9,Stream discharge,,1925,1925,[1925],SINGLE_YEAR,,False,42.2,-121.9,inferred_latitude,inferred_longitude,inferred,False
3144,305,33.4253,-112.2888,,,Arizona,,"Gila River near Laveen, Ariz.",,Maricopa,"10/01/1963-09/30/1964, 10/01/1964-09/30/1965",Daily,Cubic feet per second,Stream Discharge,"['Gila River', 'discharge', 'stream']",main,3144_305,33.4253,-112.2888,Stream discharge,,1963,1965,[1963 1964 1965],MULTI_YEARS_OR_RANGES,,False,33.4253,-112.2888,inferred_latitude,inferred_longitude,inferred,False
2447,203,38.5,-109.6,,,"Near Cisco, Utah",[],"Colorado River Main Stem near Cisco, Utah",,"San Juan County, Utah",04/29/1952-06/09/1962,Variable (dates between May and July for various years),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage Height']",main,2447_203,38.5,-109.6,Stream discharge,,1952,1962,[1952 1962],EXACT_RANGE,,False,38.5,-109.6,inferred_latitude,inferred_longitude,inferred,False
2447,203,,,38.566667,-109.666667,"NE sec. 10, T.24 S. R.23 E.",['T.24 S. R.23 E.'],"Onion Creek near Moab, Utah",,"Grand County, Utah",05/22/1955-08/29/1961,Variable (dates between May and September for various years),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage Height']",main,2447_203,38.566667,-109.666667,Stream discharge,,1955,1961,[1955 1961],EXACT_RANGE,,False,38.566667,-109.666667,actual_latitude,actual_longitude,actual,False
2447,367,,,37.5,-112.0333,"T.38 S., R.2 W., on left bank 3 miles upstream from Sheep Creek and 6 miles south of Cannonville","['[T.38 S., R.2 W.]']",Paría River near Cannonville,,"Sevier County, Utah","Aug. 3, 1951-Sept. 20, 1962","Varies by year, with specific dates for measurements","{'Gage height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Stage-discharge relation', 'current-meter measurements', 'diversions for irrigation', 'peak flows']",main,2447_367,37.5,-112.0333,Stream discharge,,1951,1962,[1951 1962],EXACT_RANGE,,False,37.5,-112.0333,actual_latitude,actual_longitude,actual,False
2447,367,,,36.872222,-111.594444,"NW1NE1 sec 13, T.40 N., R.7E., half a mile upstream from mouth and 1 mile northwest of Lees Ferry","['[T.40 N., R.7 E.]']",Paría River at Lees Ferry,,"Coconino County, Arizona","Sept.10, 1924-Sept.20, 1962","Varies by year, with specific dates for measurements","{'Gage height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Stage-discharge relation', 'current-meter measurements', 'float-area determination']",main,2447_367,36.872222,-111.594444,Stream discharge,,1924,1962,[1924 1962],EXACT_RANGE,,False,36.872222,-111.594444,actual_latitude,actual_longitude,actual,False
3144,261,32.8327,-109.6715,,,"Safford, Arizona",[],Gila River at Safford,,"Graham County, Arizona","10/01/1963-09/30/1964, 10/01/1964-09/30/1965",Daily measurements from October to September each year,Cubic feet per second,Stream Discharge,"['Discharge', 'Cubic Feet Per Second', 'Gila River']",main,3144_261,32.8327,-109.6715,Stream discharge,,1963,1965,[1963 1964 1965],MULTI_YEARS_OR_RANGES,,False,32.8327,-109.6715,inferred_latitude,inferred_longitude,inferred,False
251,243,35.9167,-105.4833,,,"Near Virden, N. Mex.",[],Sunset Canal,,"San Miguel County, New Mexico",10/01/1922-09/30/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-feet-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Second-feet', 'Acre-feet']",main,251_243,35.9167,-105.4833,Stream discharge,,1922,1938,[1922 1938],EXACT_RANGE,,False,35.9167,-105.4833,inferred_latitude,inferred_longitude,inferred,False
2064,233,,,35.9958,-111.6661,Lees Ferry,[],Colorado River,,"Marsupial, Arizona",1895-12/31/1922-12/31/1922,Annual,acre-feet,Stream Discharge,"['Flow', 'Discharge', 'Irrigation depletion']",main,2064_233,35.9958,-111.6661,Stream discharge,,1895,1922,[1895 1912 1922],MULTI_YEARS_OR_RANGES,,False,35.9958,-111.6661,actual_latitude,actual_longitude,actual,False
251,327,,,32.9333,-109.8333,"near Eden, Arizona","['T. 6 S., R. 24 E., sec. 12', 'T. 6 S., R. 24 E., sec. 4']",Curtis Canal,,Pinal County,10/1914-09/1931,Daily,"{'Discharge': 'second-feet', 'Runoff_Second-foot-days': 'second-foot-days', 'Runoff_Acre-feet': 'acre-feet'}",Irrigation,"['Curtis Canal', 'irrigation', 'Gila River Basin']",main,251_327,32.9333,-109.8333,Irrigation,,1914,1931,[1914 1931],EXACT_RANGE,,False,32.9333,-109.8333,actual_latitude,actual_longitude,actual,False
