id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number
23995,51,34.6397,-120.4357,34.6397,-120.4357,"Near Lompoc, Central Avenue and Floradale Avenue",,Drilled irrigation artesian well,Santa Barbara County,Santa Barbara County,02/27/1945-12/27/1956,1 month,feet below land-surface datum (lsd),Irrigation,"['irrigation', 'artesian well']",23995_51
23995,51,34.6397,-120.4357,34.6397,-120.4357,"Near Lompoc, W. A. Burpee property",,Observed water-table well,Santa Barbara County,Santa Barbara County,06/28/1951-12/26/1951,1 month,feet below land-surface datum (lsd),Observation Well,['observation well'],23995_51
23995,51,34.6397,-120.4357,34.6397,-120.4357,"Near Lompoc, North Avenue and H Street",,Drilled unused artesian well,Santa Barbara County,Santa Barbara County,01/26/1930-12/31/1956,1 month,feet below land-surface datum (lsd),Artesian Well,['unused artesian well'],23995_51
23995,51,34.6397,-120.4357,34.6397,-120.4357,"Near Lompoc, Central Avenue and H Street",,Drilled unused artesian well,Santa Barbara County,Santa Barbara County,01/26/1930-12/07/1956,1 month,feet below land-surface datum (lsd),Artesian Well,['unused artesian well'],23995_51
23995,51,34.6397,-120.4357,34.6397,-120.4357,"Near Lompoc, Northwest corner A Street and Central Avenue",,Drilled irrigation water-table well,Santa Barbara County,Santa Barbara County,01/09/1952-12/07/1956,1 month,feet below land-surface datum (lsd),Irrigation,"['irrigation', 'water-table well']",23995_51
23995,52,34.64,-120.4592,34.64,-120.4592,"Ocean Avenue and Legge Avenue, Near Lompoc",['7/34-31C2'],Union Sugar Co. Near Lompoc,Santa Barbara County,Santa Barbara County,01/1951-12/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['drilled irrigation artesian well', 'alluvium', 'artesian groundwater level']",23995_52
23995,52,34.64,-120.4592,34.64,-120.4592,"Legge Avenue and Central Avenue, Near Lompoc",['7/34-3014'],Union Sugar Co. Near Lompoc,Santa Barbara County,Santa Barbara County,01/30/1951-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['drilled irrigation artesian well', 'alluvium', 'artesian groundwater level']",23995_52
23995,52,34.64,-120.4592,34.64,-120.4592,Near Lompoc,['7/34-30L3'],"U.S. Geol. Survey, Union Sugar Co. property",Santa Barbara County,Santa Barbara County,01/30/1945-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['drilled observation water-table well', 'alluvium', 'groundwater level']",23995_52
23995,52,34.64,-120.4592,34.64,-120.4592,Near Lompoc,['7/34-29E5'],"U.S. Geol. Survey, W. H. Sanor property",Santa Barbara County,Santa Barbara County,01/30/1945-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['drilled observation water-table well', 'alluvium', 'groundwater level']",23995_52
23995,53,34.6421,-120.4447,,,"Near Lompoc, Pine Avenue and Thirteenth Road",[],Mrs. May Clemmens property,Santa Barbara,Santa Barbara,01/30/1939-12/27/1956,Monthly,feet below land-surface datum,Groundwater,"['Drilled irrigation artesian well', 'Alluvium']",23995_53
23995,53,34.6421,-120.4447,,,"Near Lompoc, Ocean Avenue and Bailey Avenue",[],J. Bodger & Sons property,Santa Barbara,Santa Barbara,01/26/1947-12/27/1956,Monthly,feet below land-surface datum,Groundwater,"['Drilled observation water-table well', 'Alluvium']",23995_53
23995,53,34.6421,-120.4447,,,Near Lompoc,[],Union Sugar Co. property,Santa Barbara,Santa Barbara,01/26/1947-12/27/1956,Monthly,feet below land-surface datum,Groundwater,"['Drilled observation water-table well', 'Alluvium']",23995_53
23995,53,34.6421,-120.4447,,,Near Lompoc,[],0. F. Benn property,Santa Barbara,Santa Barbara,01/30/1947-12/27/1956,Monthly,feet below land-surface datum,Groundwater,"['Drilled observation water-table well', 'Alluvium']",23995_53
23995,54,34.6519,-120.4577,34.6519,-120.4577,"Lompoc, Pine Avenue and First Street",,Johns-Manville Corp.,Santa Barbara,Santa Barbara,01/27/1941-12/27/1956,Monthly,feet below land-surface datum,Groundwater,"['irrigation', 'water-table well', 'alluvium']",23995_54
23995,54,34.6673,-120.4529,34.6673,-120.4529,Near Lompoc,,"U. S. Geol. Survey, M. Schuyler property",Santa Barbara,Santa Barbara,01/18/1943-12/31/1956,Monthly,feet below land-surface datum,Groundwater,"['observation', 'water-table well', 'alluvium']",23995_54
23995,54,34.667,-120.4523,34.667,-120.4523,"Near Lompoc, North First Street and College Avenue",,M. Schuyler,Santa Barbara,Santa Barbara,01/18/1947-12/31/1956,Monthly,feet below land-surface datum,Groundwater,"['irrigation', 'water-table well', 'alluvium']",23995_54
23995,54,34.6676,-120.4535,34.6676,-120.4535,Near Lompoc,,Valla Bros.,Santa Barbara,Santa Barbara,01/26/1930-12/19/1956,Monthly,feet below land-surface datum,Groundwater,"['unused', 'water-table well', 'alluvium']",23995_54
23995,55,34.6392,-120.4438,,,Near Lompoc,[],W. P. and N. L. Robinson,Santa Barbara County,Santa Barbara County,01/26/1931-12/31/1956,Monthly,Feet below land-surface datum,Groundwater,"['well', 'alluvium', 'water-table']",23995_55
23995,55,34.6392,-120.4438,,,Near Lompoc,[],Mrs. M. Mc Donald,Santa Barbara County,Santa Barbara County,01/09/1930-12/31/1956,Monthly,Feet below land-surface datum,Groundwater,"['well', 'alluvium', 'water-table']",23995_55
23995,55,35.3633,-118.8694,,,Camp Cooke Military Reservation,[],"Department of the Army, Camp Cooke Military Reservation",Kern County,Kern County,01/30/1930-12/27/1956,Monthly,Feet below land-surface datum,Groundwater,"['well', 'alluvium', 'artesian']",23995_55
23995,55,34.6392,-120.4438,,,"Near Lompoc, Ocean Avenue and Renwick Avenue",[],Union Sugar Co.,Santa Barbara County,Santa Barbara County,01/30/1930-12/28/1956,Monthly,Feet below land-surface datum,Groundwater,"['well', 'alluvium', 'irrigation', 'artesian']",23995_55
23995,55,35.3633,-118.8694,,,"Camp Cooke Military Reservation, Lompoc",[],"Department of the Army, Camp Cooke Military Reservation",Kern County,Kern County,02/27/1947-12/27/1956,Monthly,Feet below land-surface datum,Groundwater,"['well', 'alluvium', 'irrigation', 'artesian']",23995_55
23995,56,34.642,-120.459,,,"Near Lompoc, Ocean Avenue and Union Sugar Avenue",[],7/35-23E4,Santa Barbara County,,01/30/1947-12/27/1955,Monthly intervals from January to December,feet below land-surface datum (lsd),Groundwater,"['Drilled observation water-table well', 'alluvium']",23995_56
23995,56,34.642,-120.459,,,"Near Lompoc, Ocean Avenue and Union Sugar Avenue",[],7/35-23E2,Santa Barbara County,,01/30/1947-12/27/1955,Monthly intervals from January to December,feet below land-surface datum (lsd),Groundwater,"['Drilled irrigation artesian well', 'alluvium']",23995_56
23995,56,34.642,-120.459,,,"Near Lompoc, Union Sugar Co.",[],7/34-2332,Santa Barbara County,,01/30/1948-12/27/1953,Monthly intervals in 1948 and 1953,feet below land-surface datum (lsd),Groundwater,"['Drilled irrigation artesian well', 'alluvium']",23995_56
23995,56,34.642,-120.459,,,"Near Lompoc, Union Sugar Co. property",[],7/35-2333,Santa Barbara County,,02/27/1947-12/27/1955,Monthly intervals from February to December,feet below land-surface datum (lsd),Groundwater,"['Drilled observation water-table well', 'alluvium']",23995_56
23995,56,34.642,-120.459,,,"Camp Cooke Military Reservation, Near Lompoc",[],7/35-22M2,Santa Barbara County,,07/27/1947-02/27/1956,Various dates from 1947 to 1955,feet below land-surface datum (lsd),Groundwater,"['Drilled observation water-table well', 'alluvium', 'water level']",23995_56
23995,57,,,34.6432,-120.439,"Central Avenue and De Wolfe Avenue, near Lompoc",[],"Artesian Well Central Avenue and De Wolfe Avenue, Union Sugar Co.",Santa Barbara County,,01/27/1953-03/31/1955,Monthly,Feet below land-surface datum (lsd),Groundwater,"['Artesian well', 'alluvium', 'groundwater']",23995_57
23995,57,,,34.65,-120.4708,4 miles northwest of Lompoc,[],Irrigation Water-table Well 4 miles northwest of Lompoc,Santa Barbara County,,05/05/1941-03/26/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['Irrigation well', 'alluvium', 'groundwater']",23995_57
23995,57,,,34.6432,-120.439,"Central Avenue and Union Sugar Co., near Lompoc",[],"Artesian Well, Central Avenue and Union Sugar Co.",Santa Barbara County,,04/07/1941-07/06/1949,Monthly,Feet below land-surface datum (lsd),Groundwater,"['Artesian well', 'alluvium', 'groundwater']",23995_57
23995,57,,,34.6432,-120.439,"Central Avenue and De Wolfe Avenue, near Lompoc",[],"Observation Water-table Well, Union Sugar Co.",Santa Barbara County,,1945-1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['Observation well', 'alluvium', 'groundwater']",23995_57
23995,57,,,34.6409,-120.4315,Near Lompoc,[],Artesian Well near Lompoc,Santa Barbara County,,07/27/1941-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['Artesian well', 'alluvium', 'groundwater']",23995_57
23995,58,,,34.6927,-120.4414,"Near Lompoc, Orcutt formation",[],County National Bank and Trust Co. unused water-table well,Santa Barbara,,01/30/1932-12/27/1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['drilled unused well', 'Orcutt formation', 'groundwater']",23995_58
23995,58,,,34.6938,-120.4433,"Near Lompoc, Artesia Avenue and Central Avenue",[],Artesia School District artesian well,Santa Barbara,,01/30/1947-12/27/1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['drilled public supply artesian well', 'alluvium', 'groundwater']",23995_58
23995,58,,,34.6919,-120.4477,"Near Lompoc, on Sugar Avenue and Central Avenue",[],Union Sugar Co. property observation well,Santa Barbara,,01/30/1947-12/27/1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['drilled observation well', 'alluvium', 'groundwater']",23995_58
23995,58,,,34.6981,-120.4467,"Sea Lompoc, Paso Robles formation",[],Camp Cooke Military Reservation stock artesian well,Santa Barbara,,1930-12/27/1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['drilled stock artesian well', 'Paso Robles formation', 'groundwater']",23995_58
23995,59,,,34.651,-120.445,"Near Lompoc, Ocean Avenue and Union Sugar Avenue",[],Camp Cooke Militar Observation Water-Table Well,Santa Barbara County,,02/27/1947-12/27/1955,Monthly,feet below land-surface datum (lsd),Observation Well,"['Drilled observation water-table well', 'alluvium']",23995_59
23995,59,,,34.651,-120.445,"Near Lompoc, Ocean Avenue and Artesia Avenue",[],Gus Aquistapace Artesian Well,Santa Barbara County,,01/26/1947-12/27/1956,Monthly,feet below land-surface datum (lsd),Irrigation,"['Drilled irrigation artesian well', 'Orcutt formation']",23995_59
23995,59,,,34.651,-120.445,"Near Lompoc, Ocean Avenue and Artesia Avenue",[],Gus Aquistapace Water-Table Well,Santa Barbara County,,01/26/1947-12/27/1956,Monthly,feet below land-surface datum (lsd),Observation Well,"['Drilled observation water-table well', 'alluvium']",23995_59
23995,62,35.338,-120.641,,,"Near Los Alamos, Virginia Barca Estate",[],Virginia Barca Domestic Well,,San Luis Obispo,01/26/1943-12/27/1936,Monthly,Feet below land-surface datum (lsd),Groundwater,"['domestic water-table well', 'alluvium']",23995_62
23995,62,35.338,-120.641,,,"Harris-Los Alamos Road and State Highway 1, Josephine Harris Estate",[],Josephine Harris Artesian Well,,San Luis Obispo,01/26/1943-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['artesian well', 'alluvium']",23995_62
23995,62,35.338,-120.641,,,"Near Los Alamos, Virginia Barca Estate",[],Virginia Barca Artesian Well,,San Luis Obispo,01/26/1943-12/27/1956,Monthly,Feet below land-surface datum (lsd),Groundwater,"['artesian well', 'alluvium', 'Paso Robles formation']",23995_62
23995,62,35.338,-120.641,,,"Los Alamos, near U.S. Highway 101 and Den Street",[],John Parma Artesian Well,,San Luis Obispo,01/26/1943-12/27/1956,Monthly,Feet above land-surface datum (lsd),Groundwater,"['artesian well', 'alluvium', 'land-surface datum']",23995_62
23995,63,34.959,-120.515,,,"Near Sisquoc, State Highway 140 and Pacific Coast Railway",['9/32-7N1'],Valerio Tognazzini,San Luis Obispo,,01/01/1924-12/27/1956,Monthly,feet below land-surface datum (lsd),Irrigation,"['irrigation water-table well', 'Paso Robles formation']",23995_63
23995,63,34.959,-120.515,,,"Near Sisquoc, Tepusquet Creek Road and State Highway 140",['9/32-17G1'],Caldrone Estate,San Luis Obispo,,01/27/1941-12/27/1956,Annual,feet below land-surface datum (lsd),Domestic,"['domestic water-table well', 'alluvium and Paso Robles formation']",23995_63
23995,63,34.948,-120.523,,,One mile southeast of Sisquoc,['9/32-18H1'],M. L. Gracia,San Luis Obispo,,01/27/1950-11/29/1955,Monthly,feet below land-surface datum (lsd),Irrigation,"['irrigation well', 'alluvium']",23995_63
23995,63,34.955,-120.449,,,"In Garey, Wicks Avenue and Andrews Avenue",['9/33-2A1'],Santa Maria Realty Co.,San Luis Obispo,,01/01/1930-12/27/1956,Monthly,feet below land-surface datum (lsd),Irrigation,"['irrigation water-table well', 'alluvium and Paso Robles formation']",23995_63
23995,64,34.6885,-120.4308,,,Near Orcutt,['9/34-1001'],John Borgia Drilled Well,Santa Barbara County,Santa Barbara County,1955-02-29/1956-07-25,Monthly,feet below land-surface datum,Groundwater,"['water-table well', 'Orcutt formation']",23995_64
23995,64,34.6833,-120.4322,,,Approximately 1 mile west of Orcutt on Highway 1,['9/34-8H1'],Richfield Oil Corporation Well,Santa Barbara County,Santa Barbara County,1955-01-26/1956-11-29,Monthly,feet below land-surface datum,Groundwater,"['domestic water-table well', 'Orcutt formation']",23995_64
23995,64,34.6885,-120.4308,,,"Near Orcutt, Highway 1 and Casmalia Road",['9/34-6X2'],Associated Oil Co. Drilled Well,Santa Barbara County,Santa Barbara County,1942-01-26/1956-12-27,Monthly,feet below land-surface datum,Groundwater,"['water-table well', 'Orcutt formation']",23995_64
23995,64,34.6922,-120.4278,,,Suey Road and Main Street,['10/33-7P1'],P.T. Bonetti Irrigation Well,Santa Barbara County,Santa Barbara County,1951-01-27/1956-10-25,Monthly,feet below land-surface datum,Irrigation,"['irrigation water-table well', 'alluvium and Paso Robles formation']",23995_64
23995,64,34.6885,-120.4308,,,"Near Orcutt, City of Santa Maria",['9/34-3N1'],Santa Maria Drilled Well,Santa Barbara County,Santa Barbara County,1932-01-26/1956-12-27,Monthly,feet below land-surface datum,Groundwater,"['water-table well', 'Paso Robles formation']",23995_64
23995,65,34.9536,-120.6545,34.9536,-120.6545,"Near Santa Maria, Paso Robles formation",,Frank Costa Jr. Well,Santa Barbara County,Santa Barbara County,1930-1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['domestic water-table well', 'Paso Robles formation']",23995_65
23995,65,34.9536,-120.6545,34.9536,-120.6545,"Near Santa Maria, alluvium and Paso Robles formation",,Owen T. Rice Well,Santa Barbara County,Santa Barbara County,1927-1956,Monthly,feet below land-surface datum (lsd),Irrigation,"['irrigation water-table well', 'alluvium and Paso Robles formation']",23995_65
23995,65,34.9536,-120.6545,34.9536,-120.6545,"Near Santa Maria, Paso Robles formation",,P. T. Bonetti Well,Santa Barbara County,Santa Barbara County,02/12/1942-11/29/1956,Monthly,feet below land-surface datum (lsd),Groundwater,"['water-table well', 'Paso Robles formation']",23995_65
23995,65,34.9536,-120.6545,34.9536,-120.6545,"Near Santa Maria, alluvium and Paso Robles formation",,La Brea Securities Co. Well 8,Santa Barbara County,Santa Barbara County,01/01/1939-12/31/1956,Quarterly,feet below land-surface datum (lsd),Irrigation,"['irrigation water-table well', 'alluvium and Paso Robles formation']",23995_65
23995,66,-34.9577,-120.4466,,,Near Santa Maria,[],Near Santa Maria (Joe Soares),Santa Barbara County,,1929-01-01-1956-12-31,Irregular (records available 1929-1956),feet below land-surface datum,Groundwater,"['drilled', 'irrigation water-table well', 'Paso Robles formation']",23995_66
23995,66,-34.9577,-120.4466,,,Near Santa Maria,[],Near Santa Maria (John Prell),Santa Barbara County,,1951-01-01-1956-12-31,"Quarterly (Jan. 1, Apr. 1, July 1, Oct. 1)",feet below land-surface datum,Groundwater,"['drilled', 'irrigation water-table well', 'Paso Robles formation']",23995_66
23995,66,-34.9577,-120.4466,,,State Highway 140 and Pacific Coast Railway near Santa Maria,[],"Near Santa Maria, State Highway 140 and Pacific Coast Railway",Santa Barbara County,,1929-01-01-1956-12-31,"Quarterly (Jan. 1, Apr. 1, July 1, Oct. 1)",feet below land-surface datum,Groundwater,"['drilled', 'irrigation water-table well', 'Paso Robles formation']",23995_66
23995,66,-34.9577,-120.4466,,,State Highway 140 and Pacific Coast Railway near Santa Maria,[],"Near Santa Maria, State Highway 140 and Pacific Coast Railway (Newhall Land Company)",Santa Barbara County,,1941-09-10-1956-12-31,Irregular (specific dates mentioned),feet below land-surface datum,Groundwater,"['drilled', 'irrigation water-table well', 'Paso Robles formation']",23995_66
23995,66,-34.9577,-120.4466,,,Near Santa Maria,[],Near Santa Maria (Lillian Cook),Santa Barbara County,,1951-01-01-1956-12-31,"Quarterly (Jan. 1, Apr. 1, July 1, Oct. 1)",feet below land-surface datum,Groundwater,"['drilled', 'public supply water-table well', 'Paso Robles formation']",23995_66
23995,68,34.9534,-120.4389,,,"Near Santa Maria, California",[],Donovan Road and North Blosser Road,Santa Barbara County,Santa Barbara County,01/26/1930-09/25/1956,"Variable, monthly measurements between 1930-1956",feet below land-surface datum,Groundwater,"['irrigation water-table well', 'alluvium', 'Paso Robles formation']",23995_68
